date,close,predict,prob_up,real,correct,ret,equity
2024-04-18,1670.78,跌↓,45.6,跌↓,✓,-1.44%,1.0361
2024-04-19,1646.64,涨↑,59.5,涨↑,✓,+1.73%,1.0539
2024-04-22,1675.06,跌↓,46.2,涨↑,✗,+1.03%,1.0539
2024-04-23,1692.28,跌↓,41.2,涨↑,✗,+0.08%,1.0539
2024-04-24,1693.6,跌↓,42.7,跌↓,✓,-0.03%,1.0539
2024-04-25,1693.04,跌↓,35.2,涨↑,✗,+0.97%,1.0539
2024-04-26,1709.43,跌↓,34.3,跌↓,✓,-0.32%,1.0539
2024-04-29,1704.0,跌↓,50.4,涨↑,✗,+0.06%,1.0539
2024-04-30,1705.0,跌↓,41.9,涨↑,✗,+3.24%,1.0539
2024-05-06,1760.2,跌↓,27.7,涨↑,✗,+0.56%,1.0539
2024-05-07,1770.0,跌↓,42.4,跌↓,✓,-0.34%,1.0539
2024-05-08,1763.97,跌↓,32.7,跌↓,✓,-0.45%,1.0539
2024-05-09,1756.0,跌↓,40.8,跌↓,✓,-0.97%,1.0539
2024-05-10,1738.98,跌↓,47.9,跌↓,✓,-1.90%,1.0539
2024-05-13,1706.0,跌↓,46.1,跌↓,✓,-0.24%,1.0539
2024-05-14,1701.98,跌↓,54.5,跌↓,✓,-0.12%,1.0539
2024-05-15,1700.0,涨↑,58.8,涨↑,✓,+0.26%,1.0567
2024-05-16,1704.5,跌↓,52.1,涨↑,✗,+0.62%,1.0567
2024-05-17,1715.0,跌↓,48.9,跌↓,✓,-0.35%,1.0567
2024-05-20,1709.0,跌↓,54.8,跌↓,✓,-0.23%,1.0567
2024-05-21,1705.0,跌↓,53.7,跌↓,✓,-0.43%,1.0567
2024-05-22,1697.71,跌↓,54.5,跌↓,✓,-0.34%,1.0567
2024-05-23,1692.01,涨↑,58.4,跌↓,✗,-0.88%,1.0474
2024-05-24,1677.08,涨↑,61.9,跌↓,✗,-0.42%,1.0431
2024-05-27,1670.12,涨↑,67.6,跌↓,✗,-0.33%,1.0396
2024-05-28,1664.64,涨↑,68.2,涨↑,✓,+0.56%,1.0455
2024-05-29,1674.0,涨↑,62.9,跌↓,✗,-1.49%,1.0299
2024-05-30,1649.0,涨↑,55.7,跌↓,✗,-0.03%,1.0295
2024-04-30,1705.0,涨↑,45.2,涨↑,✓,+3.24%,1.0629
2024-05-06,1760.2,跌↓,31.0,涨↑,✗,+0.56%,1.0629
2024-05-07,1770.0,跌↓,43.0,跌↓,✓,-0.34%,1.0629
2024-05-08,1763.97,跌↓,35.0,跌↓,✓,-0.45%,1.0629
2024-05-09,1756.0,涨↑,44.3,跌↓,✗,-0.97%,1.0526
2024-05-10,1738.98,涨↑,51.2,跌↓,✗,-1.90%,1.0326
2024-05-13,1706.0,涨↑,49.5,跌↓,✗,-0.24%,1.0302
2024-05-14,1701.98,涨↑,59.4,跌↓,✗,-0.12%,1.029
2024-05-15,1700.0,涨↑,60.7,涨↑,✓,+0.26%,1.0317
2024-05-16,1704.5,涨↑,51.9,涨↑,✓,+0.62%,1.038
2024-05-17,1715.0,涨↑,46.7,跌↓,✗,-0.35%,1.0344
2024-05-20,1709.0,涨↑,52.4,跌↓,✗,-0.23%,1.032
2024-05-21,1705.0,涨↑,51.9,跌↓,✗,-0.43%,1.0276
2024-05-22,1697.71,涨↑,53.1,跌↓,✗,-0.34%,1.0241
2024-05-23,1692.01,涨↑,59.3,跌↓,✗,-0.88%,1.0151
2024-05-24,1677.08,涨↑,62.9,跌↓,✗,-0.42%,1.0109
2024-05-27,1670.12,涨↑,67.8,跌↓,✗,-0.33%,1.0076
2024-05-28,1664.64,涨↑,69.7,涨↑,✓,+0.56%,1.0132
2024-05-29,1674.0,涨↑,63.5,跌↓,✗,-1.49%,0.9981
2024-05-30,1649.0,涨↑,55.1,跌↓,✗,-0.03%,0.9978
2024-05-31,1648.45,涨↑,69.2,跌↓,✗,-0.55%,0.9923
2024-06-03,1639.39,涨↑,63.1,涨↑,✓,+0.84%,1.0006
2024-06-04,1653.2,涨↑,61.9,跌↓,✗,-0.56%,0.9951
2024-06-05,1644.0,涨↑,67.7,跌↓,✗,-0.25%,0.9925
2024-06-06,1639.81,涨↑,56.3,跌↓,✗,-1.26%,0.9801
2024-06-07,1619.18,涨↑,61.5,跌↓,✗,-3.10%,0.9497
2024-06-11,1569.0,涨↑,67.3,涨↑,✓,+0.17%,0.9513
2024-06-12,1571.68,涨↑,67.5,跌↓,✗,-1.06%,0.9412
2024-06-13,1555.01,涨↑,61.9,跌↓,✗,-0.00%,0.9412
2024-06-14,1555.0,涨↑,63.1,跌↓,✗,-0.87%,0.933
2024-05-17,1715.0,涨↑,50.4,跌↓,✗,-0.35%,0.9298
2024-05-20,1709.0,涨↑,51.8,跌↓,✗,-0.23%,0.9276
2024-05-21,1705.0,涨↑,54.3,跌↓,✗,-0.43%,0.9236
2024-05-22,1697.71,涨↑,53.8,跌↓,✗,-0.34%,0.9205
2024-05-23,1692.01,涨↑,58.2,跌↓,✗,-0.88%,0.9124
2024-05-24,1677.08,涨↑,65.6,跌↓,✗,-0.42%,0.9086
2024-05-27,1670.12,涨↑,69.2,跌↓,✗,-0.33%,0.9056
2024-05-28,1664.64,涨↑,70.4,涨↑,✓,+0.56%,0.9107
2024-05-29,1674.0,涨↑,66.0,跌↓,✗,-1.49%,0.8971
2024-05-30,1649.0,涨↑,57.3,跌↓,✗,-0.03%,0.8968
2024-05-31,1648.45,涨↑,69.5,跌↓,✗,-0.55%,0.8919
2024-06-03,1639.39,涨↑,64.3,涨↑,✓,+0.84%,0.8994
2024-06-04,1653.2,涨↑,63.0,跌↓,✗,-0.56%,0.8944
2024-06-05,1644.0,涨↑,68.9,跌↓,✗,-0.25%,0.8921
2024-06-06,1639.81,涨↑,60.8,跌↓,✗,-1.26%,0.8809
2024-06-07,1619.18,涨↑,61.0,跌↓,✗,-3.10%,0.8536
2024-06-11,1569.0,涨↑,63.4,涨↑,✓,+0.17%,0.8551
2024-06-12,1571.68,涨↑,63.1,跌↓,✗,-1.06%,0.846
2024-06-13,1555.01,涨↑,60.1,跌↓,✗,-0.00%,0.846
2024-06-14,1555.0,涨↑,62.3,跌↓,✗,-0.87%,0.8386
2024-06-17,1541.5,涨↑,67.6,跌↓,✗,-1.30%,0.8278
2024-06-18,1521.5,涨↑,68.1,跌↓,✗,-1.35%,0.8166
2024-06-19,1501.0,涨↑,55.3,跌↓,✗,-0.06%,0.8161
2024-06-20,1500.1,涨↑,63.4,跌↓,✗,-1.94%,0.8003
2024-06-21,1471.0,涨↑,59.9,涨↑,✓,+0.38%,0.8033
2024-06-24,1476.55,涨↑,72.6,涨↑,✓,+0.68%,0.8088
2024-06-25,1486.65,涨↑,71.7,涨↑,✓,+0.17%,0.8102
2024-06-26,1489.22,涨↑,66.8,涨↑,✓,+0.09%,0.8109
2024-06-27,1490.49,涨↑,57.2,跌↓,✗,-1.55%,0.7983
2024-06-28,1467.39,涨↑,72.9,跌↓,✗,-1.84%,0.7836
2024-05-31,1648.45,跌↓,59.0,跌↓,✓,-0.55%,0.7836
2024-06-03,1639.39,跌↓,52.5,涨↑,✗,+0.84%,0.7836
2024-06-04,1653.2,跌↓,56.3,跌↓,✓,-0.56%,0.7836
2024-06-05,1644.0,跌↓,63.2,跌↓,✓,-0.25%,0.7836
2024-06-06,1639.81,跌↓,49.8,跌↓,✓,-1.26%,0.7836
2024-06-07,1619.18,跌↓,47.8,跌↓,✓,-3.10%,0.7836
2024-06-11,1569.0,跌↓,56.0,涨↑,✗,+0.17%,0.7836
2024-06-12,1571.68,跌↓,57.1,跌↓,✓,-1.06%,0.7836
2024-06-13,1555.01,跌↓,51.7,跌↓,✓,-0.00%,0.7836
2024-06-14,1555.0,跌↓,57.8,跌↓,✓,-0.87%,0.7836
2024-06-17,1541.5,涨↑,65.5,跌↓,✗,-1.30%,0.7735
2024-06-18,1521.5,涨↑,65.6,跌↓,✗,-1.35%,0.763
2024-06-19,1501.0,跌↓,52.6,跌↓,✓,-0.06%,0.763
2024-06-20,1500.1,涨↑,66.8,跌↓,✗,-1.94%,0.7482
2024-06-21,1471.0,跌↓,56.5,涨↑,✗,+0.38%,0.7482
2024-06-24,1476.55,涨↑,73.3,涨↑,✓,+0.68%,0.7534
2024-06-25,1486.65,涨↑,71.8,涨↑,✓,+0.17%,0.7547
2024-06-26,1489.22,涨↑,66.8,涨↑,✓,+0.09%,0.7553
2024-06-27,1490.49,跌↓,54.6,跌↓,✓,-1.55%,0.7553
2024-06-28,1467.39,涨↑,70.1,跌↓,✗,-1.84%,0.7414
2024-07-01,1440.38,涨↑,70.2,涨↑,✓,+3.49%,0.7673
2024-07-02,1490.7,涨↑,73.0,涨↑,✓,+0.62%,0.7721
2024-07-03,1500.0,涨↑,71.5,跌↓,✗,-0.95%,0.7647
2024-07-04,1485.74,涨↑,69.2,跌↓,✗,-2.20%,0.7479
2024-07-05,1453.0,涨↑,63.5,跌↓,✗,-2.27%,0.7309
2024-07-08,1420.0,涨↑,73.1,涨↑,✓,+1.27%,0.7402
2024-07-09,1438.03,涨↑,71.5,跌↓,✗,-0.03%,0.74
2024-07-10,1437.59,涨↑,71.1,涨↑,✓,+1.70%,0.7526
2024-07-11,1462.09,跌↓,45.2,涨↑,✗,+1.14%,0.7526
2024-07-12,1478.82,跌↓,60.5,跌↓,✓,-0.27%,0.7526
2024-06-17,1541.5,跌↓,57.8,跌↓,✓,-1.30%,0.7526
2024-06-18,1521.5,跌↓,57.2,跌↓,✓,-1.35%,0.7526
2024-06-19,1501.0,跌↓,47.9,跌↓,✓,-0.06%,0.7526
2024-06-20,1500.1,跌↓,57.7,跌↓,✓,-1.94%,0.7526
2024-06-21,1471.0,跌↓,51.6,涨↑,✗,+0.38%,0.7526
2024-06-24,1476.55,涨↑,64.1,涨↑,✓,+0.68%,0.7577
2024-06-25,1486.65,跌↓,63.8,涨↑,✗,+0.17%,0.7577
2024-06-26,1489.22,跌↓,58.5,涨↑,✗,+0.09%,0.7577
2024-06-27,1490.49,跌↓,49.2,跌↓,✓,-1.55%,0.7577
2024-06-28,1467.39,跌↓,62.2,跌↓,✓,-1.84%,0.7577
2024-07-01,1440.38,涨↑,67.7,涨↑,✓,+3.49%,0.7842
2024-07-02,1490.7,涨↑,71.9,涨↑,✓,+0.62%,0.7891
2024-07-03,1500.0,涨↑,73.3,跌↓,✗,-0.95%,0.7816
2024-07-04,1485.74,涨↑,70.0,跌↓,✗,-2.20%,0.7644
2024-07-05,1453.0,跌↓,63.3,跌↓,✓,-2.27%,0.7644
2024-07-08,1420.0,涨↑,71.7,涨↑,✓,+1.27%,0.7741
2024-07-09,1438.03,涨↑,69.5,跌↓,✗,-0.03%,0.7738
2024-07-10,1437.59,涨↑,68.2,涨↑,✓,+1.70%,0.787
2024-07-11,1462.09,跌↓,48.4,涨↑,✗,+1.14%,0.787
2024-07-12,1478.82,涨↑,64.2,跌↓,✗,-0.27%,0.7849
2024-07-15,1474.9,跌↓,61.8,涨↑,✗,+0.07%,0.7849
2024-07-16,1476.0,跌↓,54.7,涨↑,✗,+1.72%,0.7849
2024-07-17,1501.4,跌↓,53.5,跌↓,✓,-0.26%,0.7849
2024-07-18,1497.51,涨↑,66.3,涨↑,✓,+1.88%,0.7997
2024-07-19,1525.62,跌↓,55.2,跌↓,✓,-1.74%,0.7997
2024-07-22,1499.0,跌↓,46.8,跌↓,✓,-2.94%,0.7997
2024-07-23,1455.0,跌↓,53.9,跌↓,✓,-1.03%,0.7997
2024-07-24,1440.02,跌↓,57.1,跌↓,✓,-0.66%,0.7997
2024-07-25,1430.49,跌↓,60.3,跌↓,✓,-0.58%,0.7997
2024-07-26,1422.19,跌↓,62.5,跌↓,✓,-1.70%,0.7997
2024-07-01,1440.38,涨↑,65.0,涨↑,✓,+3.49%,0.8276
2024-07-02,1490.7,涨↑,74.9,涨↑,✓,+0.62%,0.8328
2024-07-03,1500.0,涨↑,71.0,跌↓,✗,-0.95%,0.8248
2024-07-04,1485.74,涨↑,70.1,跌↓,✗,-2.20%,0.8067
2024-07-05,1453.0,跌↓,62.4,跌↓,✓,-2.27%,0.8067
2024-07-08,1420.0,涨↑,71.7,涨↑,✓,+1.27%,0.8169
2024-07-09,1438.03,涨↑,71.8,跌↓,✗,-0.03%,0.8167
2024-07-10,1437.59,涨↑,68.4,涨↑,✓,+1.70%,0.8306
2024-07-11,1462.09,跌↓,53.3,涨↑,✗,+1.14%,0.8306
2024-07-12,1478.82,跌↓,60.5,跌↓,✓,-0.27%,0.8306
2024-07-15,1474.9,跌↓,60.7,涨↑,✗,+0.07%,0.8306
2024-07-16,1476.0,跌↓,52.3,涨↑,✗,+1.72%,0.8306
2024-07-17,1501.4,跌↓,46.7,跌↓,✓,-0.26%,0.8306
2024-07-18,1497.51,跌↓,60.6,涨↑,✗,+1.88%,0.8306
2024-07-19,1525.62,跌↓,51.9,跌↓,✓,-1.74%,0.8306
2024-07-22,1499.0,跌↓,45.1,跌↓,✓,-2.94%,0.8306
2024-07-23,1455.0,跌↓,56.5,跌↓,✓,-1.03%,0.8306
2024-07-24,1440.02,跌↓,56.4,跌↓,✓,-0.66%,0.8306
2024-07-25,1430.49,跌↓,57.3,跌↓,✓,-0.58%,0.8306
2024-07-26,1422.19,跌↓,64.3,跌↓,✓,-1.70%,0.8306
2024-07-29,1398.02,涨↑,65.1,跌↓,✗,-1.29%,0.8199
2024-07-30,1379.99,跌↓,64.3,涨↑,✗,+2.99%,0.8199
2024-07-31,1421.28,涨↑,64.6,跌↓,✗,-2.47%,0.7996
2024-08-01,1386.16,跌↓,56.7,跌↓,✓,-0.05%,0.7996
2024-08-02,1385.45,跌↓,44.1,涨↑,✗,+1.77%,0.7996
2024-08-05,1410.01,跌↓,63.9,跌↓,✓,-0.38%,0.7996
2024-08-06,1404.7,涨↑,72.0,涨↑,✓,+0.77%,0.8058
2024-08-07,1415.5,涨↑,71.2,涨↑,✓,+1.07%,0.8144
2024-08-08,1430.69,涨↑,65.7,涨↑,✓,+0.43%,0.8179
2024-08-09,1436.8,涨↑,70.9,跌↓,✗,-0.05%,0.8175
2024-07-15,1474.9,跌↓,55.2,涨↑,✗,+0.07%,0.8175
2024-07-16,1476.0,跌↓,44.3,涨↑,✗,+1.72%,0.8175
2024-07-17,1501.4,跌↓,47.9,跌↓,✓,-0.26%,0.8175
2024-07-18,1497.51,跌↓,59.8,涨↑,✗,+1.88%,0.8175
2024-07-19,1525.62,跌↓,52.6,跌↓,✓,-1.74%,0.8175
2024-07-22,1499.0,跌↓,48.8,跌↓,✓,-2.94%,0.8175
2024-07-23,1455.0,跌↓,45.3,跌↓,✓,-1.03%,0.8175
2024-07-24,1440.02,跌↓,47.1,跌↓,✓,-0.66%,0.8175
2024-07-25,1430.49,跌↓,53.1,跌↓,✓,-0.58%,0.8175
2024-07-26,1422.19,跌↓,60.7,跌↓,✓,-1.70%,0.8175
2024-07-29,1398.02,跌↓,62.0,跌↓,✓,-1.29%,0.8175
2024-07-30,1379.99,跌↓,63.9,涨↑,✗,+2.99%,0.8175
2024-07-31,1421.28,跌↓,63.2,跌↓,✓,-2.47%,0.8175
2024-08-01,1386.16,跌↓,54.4,跌↓,✓,-0.05%,0.8175
2024-08-02,1385.45,跌↓,43.2,涨↑,✗,+1.77%,0.8175
2024-08-05,1410.01,跌↓,62.2,跌↓,✓,-0.38%,0.8175
2024-08-06,1404.7,涨↑,69.7,涨↑,✓,+0.77%,0.8238
2024-08-07,1415.5,涨↑,65.3,涨↑,✓,+1.07%,0.8326
2024-08-08,1430.69,跌↓,58.5,涨↑,✗,+0.43%,0.8326
2024-08-09,1436.8,涨↑,67.1,跌↓,✗,-0.05%,0.8322
2024-08-12,1436.1,跌↓,58.2,跌↓,✓,-0.91%,0.8322
2024-08-13,1423.01,跌↓,43.5,跌↓,✓,-0.68%,0.8322
