date,close,predict,prob_up,real,correct,ret,equity
2024-10-15,1554.25,跌↓,45.0,跌↓,✓,-2.04%,0.8732
2024-10-16,1522.5,跌↓,52.5,跌↓,✓,-1.83%,0.8732
2024-10-17,1494.6,跌↓,52.3,涨↑,✗,+3.10%,0.8732
2024-10-18,1541.0,跌↓,53.8,跌↓,✓,-0.79%,0.8732
2024-10-21,1528.8,跌↓,54.5,涨↑,✗,+0.93%,0.8732
2024-10-22,1543.0,跌↓,53.9,涨↑,✗,+1.59%,0.8732
2024-10-23,1567.5,跌↓,50.6,跌↓,✓,-0.98%,0.8732
2024-10-24,1552.2,涨↑,63.9,涨↑,✓,+0.43%,0.877
2024-10-25,1558.85,涨↑,60.9,涨↑,✓,+0.39%,0.8804
2024-10-28,1565.0,涨↑,60.3,跌↓,✗,-2.13%,0.8617
2024-10-29,1531.62,涨↑,63.9,涨↑,✓,+0.02%,0.8619
2024-09-25,1399.0,涨↑,60.3,涨↑,✓,+9.29%,0.942
2024-09-26,1529.0,跌↓,52.7,涨↑,✗,+6.55%,0.942
2024-09-27,1629.2,跌↓,47.8,涨↑,✗,+7.29%,0.942
2024-09-30,1748.0,跌↓,49.9,跌↓,✓,-1.43%,0.942
2024-10-08,1723.0,跌↓,49.1,跌↓,✓,-7.42%,0.942
2024-10-09,1595.15,跌↓,47.5,涨↑,✗,+2.81%,0.942
2024-10-10,1640.0,跌↓,46.1,跌↓,✓,-2.13%,0.942
2024-10-11,1604.99,跌↓,47.7,跌↓,✓,-0.19%,0.942
2024-10-14,1601.99,跌↓,43.1,跌↓,✓,-2.98%,0.942
2024-10-15,1554.25,跌↓,41.3,跌↓,✓,-2.04%,0.942
2024-10-16,1522.5,跌↓,52.6,跌↓,✓,-1.83%,0.942
2024-10-17,1494.6,跌↓,48.2,涨↑,✗,+3.10%,0.942
2024-10-18,1541.0,跌↓,57.4,跌↓,✓,-0.79%,0.942
2024-10-21,1528.8,跌↓,52.2,涨↑,✗,+0.93%,0.942
2024-10-22,1543.0,跌↓,55.5,涨↑,✗,+1.59%,0.942
2024-10-23,1567.5,跌↓,49.9,跌↓,✓,-0.98%,0.942
2024-10-24,1552.2,涨↑,61.4,涨↑,✓,+0.43%,0.946
2024-10-25,1558.85,涨↑,60.6,涨↑,✓,+0.39%,0.9497
2024-10-28,1565.0,涨↑,60.0,跌↓,✗,-2.13%,0.9295
2024-10-29,1531.62,涨↑,63.3,涨↑,✓,+0.02%,0.9297
2024-10-30,1532.0,涨↑,63.6,跌↓,✗,-0.27%,0.9272
2024-10-31,1527.79,跌↓,55.3,涨↑,✗,+0.39%,0.9272
2024-11-01,1533.75,跌↓,47.2,涨↑,✗,+0.94%,0.9272
2024-11-04,1548.2,跌↓,36.3,涨↑,✗,+1.86%,0.9272
2024-11-05,1576.99,跌↓,43.4,跌↓,✓,-0.38%,0.9272
2024-11-06,1571.0,跌↓,48.6,涨↑,✗,+4.97%,0.9272
2024-11-07,1649.14,跌↓,50.3,跌↓,✓,-2.38%,0.9272
2024-11-08,1609.97,跌↓,45.6,跌↓,✓,-0.74%,0.9272
2024-11-11,1598.01,跌↓,45.6,跌↓,✓,-1.30%,0.9272
2024-11-12,1577.2,跌↓,44.0,涨↑,✗,+0.08%,0.9272
2024-10-16,1522.5,跌↓,43.5,跌↓,✓,-1.83%,0.9272
2024-10-17,1494.6,跌↓,44.5,涨↑,✗,+3.10%,0.9272
2024-10-18,1541.0,跌↓,51.2,跌↓,✓,-0.79%,0.9272
2024-10-21,1528.8,跌↓,50.9,涨↑,✗,+0.93%,0.9272
2024-10-22,1543.0,跌↓,51.7,涨↑,✗,+1.59%,0.9272
2024-10-23,1567.5,跌↓,49.5,跌↓,✓,-0.98%,0.9272
2024-10-24,1552.2,涨↑,62.5,涨↑,✓,+0.43%,0.9311
2024-10-25,1558.85,涨↑,58.6,涨↑,✓,+0.39%,0.9348
2024-10-28,1565.0,涨↑,62.1,跌↓,✗,-2.13%,0.9149
2024-10-29,1531.62,涨↑,63.1,涨↑,✓,+0.02%,0.9151
2024-10-30,1532.0,涨↑,62.1,跌↓,✗,-0.27%,0.9126
2024-10-31,1527.79,跌↓,51.4,涨↑,✗,+0.39%,0.9126
2024-11-01,1533.75,跌↓,42.6,涨↑,✗,+0.94%,0.9126
2024-11-04,1548.2,跌↓,37.1,涨↑,✗,+1.86%,0.9126
2024-11-05,1576.99,跌↓,48.3,跌↓,✓,-0.38%,0.9126
2024-11-06,1571.0,跌↓,54.8,涨↑,✗,+4.97%,0.9126
2024-11-07,1649.14,跌↓,51.0,跌↓,✓,-2.38%,0.9126
2024-11-08,1609.97,跌↓,46.6,跌↓,✓,-0.74%,0.9126
2024-11-11,1598.01,跌↓,44.7,跌↓,✓,-1.30%,0.9126
2024-11-12,1577.2,跌↓,40.4,涨↑,✗,+0.08%,0.9126
2024-11-13,1578.5,跌↓,40.3,跌↓,✓,-0.30%,0.9126
2024-11-14,1573.8,跌↓,39.6,跌↓,✓,-0.94%,0.9126
2024-11-15,1559.0,跌↓,44.0,跌↓,✓,+0.00%,0.9126
2024-11-18,1559.0,跌↓,49.1,跌↓,✓,-1.10%,0.9126
2024-11-19,1541.92,跌↓,51.0,涨↑,✗,+0.19%,0.9126
2024-11-20,1544.81,跌↓,43.1,涨↑,✗,+0.02%,0.9126
2024-11-21,1545.13,跌↓,43.7,跌↓,✓,-2.41%,0.9126
2024-11-22,1507.82,跌↓,43.0,跌↓,✓,-0.61%,0.9126
2024-11-25,1498.57,跌↓,56.8,涨↑,✗,+0.70%,0.9126
2024-11-26,1509.0,跌↓,49.7,涨↑,✗,+0.67%,0.9126
2024-10-30,1532.0,涨↑,64.0,跌↓,✗,-0.27%,0.9101
2024-10-31,1527.79,跌↓,49.7,涨↑,✗,+0.39%,0.9101
2024-11-01,1533.75,跌↓,45.7,涨↑,✗,+0.94%,0.9101
2024-11-04,1548.2,跌↓,38.5,涨↑,✗,+1.86%,0.9101
2024-11-05,1576.99,跌↓,48.3,跌↓,✓,-0.38%,0.9101
2024-11-06,1571.0,涨↑,59.5,涨↑,✓,+4.97%,0.9553
2024-11-07,1649.14,跌↓,51.0,跌↓,✓,-2.38%,0.9553
2024-11-08,1609.97,跌↓,47.6,跌↓,✓,-0.74%,0.9553
2024-11-11,1598.01,跌↓,46.3,跌↓,✓,-1.30%,0.9553
2024-11-12,1577.2,跌↓,42.8,涨↑,✗,+0.08%,0.9553
2024-11-13,1578.5,跌↓,39.5,跌↓,✓,-0.30%,0.9553
2024-11-14,1573.8,跌↓,37.8,跌↓,✓,-0.94%,0.9553
2024-11-15,1559.0,跌↓,43.1,跌↓,✓,+0.00%,0.9553
2024-11-18,1559.0,跌↓,50.8,跌↓,✓,-1.10%,0.9553
2024-11-19,1541.92,跌↓,52.1,涨↑,✗,+0.19%,0.9553
2024-11-20,1544.81,跌↓,45.7,涨↑,✗,+0.02%,0.9553
2024-11-21,1545.13,跌↓,41.6,跌↓,✓,-2.41%,0.9553
2024-11-22,1507.82,跌↓,46.3,跌↓,✓,-0.61%,0.9553
2024-11-25,1498.57,涨↑,58.5,涨↑,✓,+0.70%,0.962
2024-11-26,1509.0,跌↓,48.4,涨↑,✗,+0.67%,0.962
2024-11-27,1519.05,跌↓,45.9,跌↓,✓,-0.07%,0.962
2024-11-28,1518.0,跌↓,47.6,涨↑,✗,+0.51%,0.962
2024-11-29,1525.74,涨↑,58.8,跌↓,✗,-0.05%,0.9615
2024-12-02,1525.0,涨↑,64.8,涨↑,✓,+0.11%,0.9626
2024-12-03,1526.74,涨↑,57.0,跌↓,✗,-0.44%,0.9584
2024-12-04,1520.0,跌↓,51.2,跌↓,✓,-0.59%,0.9584
2024-12-05,1511.0,涨↑,60.0,涨↑,✓,+0.66%,0.9647
2024-12-06,1521.01,跌↓,49.7,跌↓,✓,-0.15%,0.9647
2024-12-09,1518.8,跌↓,50.5,涨↑,✗,+1.83%,0.9647
2024-12-10,1546.59,跌↓,49.3,跌↓,✓,-0.71%,0.9647
2024-11-13,1578.5,跌↓,45.0,跌↓,✓,-0.30%,0.9647
2024-11-14,1573.8,跌↓,43.6,跌↓,✓,-0.94%,0.9647
2024-11-15,1559.0,跌↓,51.4,跌↓,✓,+0.00%,0.9647
2024-11-18,1559.0,涨↑,57.3,跌↓,✗,-1.10%,0.9541
2024-11-19,1541.92,跌↓,54.2,涨↑,✗,+0.19%,0.9541
2024-11-20,1544.81,跌↓,47.2,涨↑,✗,+0.02%,0.9541
2024-11-21,1545.13,跌↓,43.8,跌↓,✓,-2.41%,0.9541
2024-11-22,1507.82,跌↓,50.4,跌↓,✓,-0.61%,0.9541
2024-11-25,1498.57,涨↑,62.3,涨↑,✓,+0.70%,0.9608
2024-11-26,1509.0,跌↓,53.7,涨↑,✗,+0.67%,0.9608
2024-11-27,1519.05,跌↓,51.6,跌↓,✓,-0.07%,0.9608
2024-11-28,1518.0,跌↓,50.2,涨↑,✗,+0.51%,0.9608
2024-11-29,1525.74,跌↓,56.6,跌↓,✓,-0.05%,0.9608
2024-12-02,1525.0,涨↑,61.5,涨↑,✓,+0.11%,0.9619
2024-12-03,1526.74,跌↓,54.4,跌↓,✓,-0.44%,0.9619
2024-12-04,1520.0,跌↓,51.7,跌↓,✓,-0.59%,0.9619
2024-12-05,1511.0,涨↑,57.5,涨↑,✓,+0.66%,0.9683
2024-12-06,1521.01,跌↓,51.7,跌↓,✓,-0.15%,0.9683
2024-12-09,1518.8,跌↓,53.4,涨↑,✗,+1.83%,0.9683
2024-12-10,1546.59,跌↓,51.1,跌↓,✓,-0.71%,0.9683
2024-12-11,1535.6,涨↑,60.1,涨↑,✓,+1.97%,0.9873
2024-12-12,1565.8,跌↓,46.8,跌↓,✓,-2.99%,0.9873
2024-12-13,1519.0,跌↓,44.2,涨↑,✗,+0.54%,0.9873
2024-12-16,1527.2,跌↓,40.6,涨↑,✗,+2.02%,0.9873
2024-12-17,1558.0,跌↓,43.0,涨↑,✗,+0.87%,0.9873
2024-12-18,1571.5,跌↓,39.7,跌↓,✓,-1.30%,0.9873
2024-12-19,1551.01,跌↓,38.9,跌↓,✓,-1.87%,0.9873
2024-12-20,1522.0,跌↓,40.8,涨↑,✗,+0.29%,0.9873
2024-12-23,1526.45,跌↓,46.4,涨↑,✗,+0.81%,0.9873
2024-12-24,1538.82,跌↓,44.1,跌↓,✓,-0.57%,0.9873
2024-11-27,1519.05,跌↓,53.5,跌↓,✓,-0.07%,0.9873
2024-11-28,1518.0,跌↓,50.3,涨↑,✗,+0.51%,0.9873
2024-11-29,1525.74,跌↓,56.9,跌↓,✓,-0.05%,0.9873
2024-12-02,1525.0,涨↑,64.9,涨↑,✓,+0.11%,0.9884
2024-12-03,1526.74,跌↓,56.1,跌↓,✓,-0.44%,0.9884
2024-12-04,1520.0,跌↓,55.0,跌↓,✓,-0.59%,0.9884
2024-12-05,1511.0,涨↑,57.7,涨↑,✓,+0.66%,0.995
2024-12-06,1521.01,跌↓,55.5,跌↓,✓,-0.15%,0.995
2024-12-09,1518.8,跌↓,53.2,涨↑,✗,+1.83%,0.995
2024-12-10,1546.59,跌↓,48.6,跌↓,✓,-0.71%,0.995
2024-12-11,1535.6,涨↑,58.6,涨↑,✓,+1.97%,1.0145
2024-12-12,1565.8,跌↓,43.9,跌↓,✓,-2.99%,1.0145
2024-12-13,1519.0,跌↓,46.3,涨↑,✗,+0.54%,1.0145
2024-12-16,1527.2,跌↓,36.2,涨↑,✗,+2.02%,1.0145
2024-12-17,1558.0,跌↓,39.1,涨↑,✗,+0.87%,1.0145
2024-12-18,1571.5,跌↓,34.0,跌↓,✓,-1.30%,1.0145
2024-12-19,1551.01,跌↓,33.5,跌↓,✓,-1.87%,1.0145
2024-12-20,1522.0,跌↓,40.5,涨↑,✗,+0.29%,1.0145
2024-12-23,1526.45,跌↓,38.8,涨↑,✗,+0.81%,1.0145
2024-12-24,1538.82,跌↓,37.6,跌↓,✓,-0.57%,1.0145
2024-12-25,1530.0,跌↓,43.0,跌↓,✓,-0.14%,1.0145
2024-12-26,1527.79,跌↓,49.5,涨↑,✗,+0.08%,1.0145
2024-12-27,1528.97,跌↓,45.9,跌↓,✓,-0.26%,1.0145
2024-12-30,1525.0,跌↓,51.4,跌↓,✓,-0.07%,1.0145
2024-12-31,1524.0,跌↓,54.6,跌↓,✓,-2.36%,1.0145
2025-01-02,1488.0,跌↓,49.1,跌↓,✓,-0.87%,1.0145
2025-01-03,1475.0,跌↓,50.1,跌↓,✓,-2.37%,1.0145
2025-01-06,1440.0,跌↓,56.1,涨↑,✗,+0.01%,1.0145
2025-01-07,1440.2,跌↓,47.1,涨↑,✗,+0.16%,1.0145
2025-01-08,1442.5,跌↓,43.0,涨↑,✗,+0.10%,1.0145
2024-12-11,1535.6,涨↑,58.8,涨↑,✓,+1.97%,1.0345
2024-12-12,1565.8,跌↓,41.0,跌↓,✓,-2.99%,1.0345
2024-12-13,1519.0,跌↓,43.0,涨↑,✗,+0.54%,1.0345
2024-12-16,1527.2,跌↓,36.8,涨↑,✗,+2.02%,1.0345
2024-12-17,1558.0,跌↓,38.5,涨↑,✗,+0.87%,1.0345
2024-12-18,1571.5,跌↓,36.7,跌↓,✓,-1.30%,1.0345
2024-12-19,1551.01,跌↓,33.0,跌↓,✓,-1.87%,1.0345
2024-12-20,1522.0,跌↓,39.2,涨↑,✗,+0.29%,1.0345
2024-12-23,1526.45,跌↓,37.0,涨↑,✗,+0.81%,1.0345
2024-12-24,1538.82,跌↓,37.7,跌↓,✓,-0.57%,1.0345
2024-12-25,1530.0,跌↓,49.4,跌↓,✓,-0.14%,1.0345
2024-12-26,1527.79,跌↓,52.4,涨↑,✗,+0.08%,1.0345
2024-12-27,1528.97,跌↓,49.1,跌↓,✓,-0.26%,1.0345
2024-12-30,1525.0,跌↓,51.4,跌↓,✓,-0.07%,1.0345
2024-12-31,1524.0,跌↓,52.9,跌↓,✓,-2.36%,1.0345
2025-01-02,1488.0,跌↓,48.7,跌↓,✓,-0.87%,1.0345
2025-01-03,1475.0,跌↓,49.9,跌↓,✓,-2.37%,1.0345
2025-01-06,1440.0,跌↓,52.9,涨↑,✗,+0.01%,1.0345
2025-01-07,1440.2,跌↓,45.6,涨↑,✗,+0.16%,1.0345
2025-01-08,1442.5,跌↓,39.0,涨↑,✗,+0.10%,1.0345
2025-01-09,1444.0,跌↓,44.1,跌↓,✓,-0.55%,1.0345
2025-01-10,1436.0,跌↓,42.6,涨↑,✗,+0.56%,1.0345
2025-01-13,1443.98,跌↓,38.5,涨↑,✗,+1.98%,1.0345
2025-01-14,1472.5,跌↓,43.9,跌↓,✓,-0.08%,1.0345
2025-01-15,1471.27,跌↓,58.0,跌↓,✓,-1.69%,1.0345
2025-01-16,1446.38,跌↓,53.2,涨↑,✗,+0.58%,1.0345
2025-01-17,1454.75,跌↓,52.1,涨↑,✗,+1.38%,1.0345
2025-01-20,1474.8,跌↓,54.9,跌↓,✓,-0.45%,1.0345
2025-01-21,1468.15,跌↓,48.6,跌↓,✓,-1.85%,1.0345
2025-01-22,1441.0,跌↓,49.6,涨↑,✗,+0.14%,1.0345
2024-12-25,1530.0,跌↓,51.7,跌↓,✓,-0.14%,1.0345
2024-12-26,1527.79,跌↓,53.8,涨↑,✗,+0.08%,1.0345
2024-12-27,1528.97,跌↓,49.6,跌↓,✓,-0.26%,1.0345
2024-12-30,1525.0,跌↓,49.8,跌↓,✓,-0.07%,1.0345
2024-12-31,1524.0,跌↓,56.0,跌↓,✓,-2.36%,1.0345
2025-01-02,1488.0,跌↓,53.2,跌↓,✓,-0.87%,1.0345
2025-01-03,1475.0,跌↓,54.6,跌↓,✓,-2.37%,1.0345
2025-01-06,1440.0,跌↓,54.0,涨↑,✗,+0.01%,1.0345
2025-01-07,1440.2,跌↓,49.2,涨↑,✗,+0.16%,1.0345
2025-01-08,1442.5,跌↓,40.3,涨↑,✗,+0.10%,1.0345
2025-01-09,1444.0,跌↓,48.3,跌↓,✓,-0.55%,1.0345
2025-01-10,1436.0,跌↓,40.5,涨↑,✗,+0.56%,1.0345
2025-01-13,1443.98,跌↓,39.9,涨↑,✗,+1.98%,1.0345
2025-01-14,1472.5,跌↓,44.8,跌↓,✓,-0.08%,1.0345
2025-01-15,1471.27,跌↓,56.4,跌↓,✓,-1.69%,1.0345
2025-01-16,1446.38,跌↓,50.6,涨↑,✗,+0.58%,1.0345
2025-01-17,1454.75,涨↑,58.9,涨↑,✓,+1.38%,1.0487
2025-01-20,1474.8,跌↓,56.2,跌↓,✓,-0.45%,1.0487
2025-01-21,1468.15,跌↓,52.0,跌↓,✓,-1.85%,1.0487
2025-01-22,1441.0,跌↓,48.0,涨↑,✗,+0.14%,1.0487
2025-01-23,1443.0,涨↑,61.5,跌↓,✗,-0.49%,1.0437
2025-01-24,1436.0,跌↓,54.6,跌↓,✓,-0.07%,1.0437
2025-01-27,1434.99,跌↓,55.6,跌↓,✓,-2.17%,1.0437
2025-02-05,1403.8,跌↓,47.6,涨↑,✗,+0.64%,1.0437
2025-02-06,1412.84,跌↓,47.7,涨↑,✗,+1.64%,1.0437
2025-02-07,1436.0,跌↓,51.4,跌↓,✓,-0.31%,1.0437
2025-02-10,1431.51,跌↓,50.7,跌↓,✓,-0.94%,1.0437
2025-02-11,1418.0,跌↓,46.3,涨↑,✗,+1.76%,1.0437
2025-02-12,1443.0,涨↑,57.3,涨↑,✓,+1.53%,1.0596
2025-02-13,1465.06,跌↓,43.5,涨↑,✗,+0.68%,1.0596
2025-01-09,1444.0,跌↓,46.7,跌↓,✓,-0.55%,1.0596
2025-01-10,1436.0,跌↓,39.0,涨↑,✗,+0.56%,1.0596
2025-01-13,1443.98,跌↓,41.9,涨↑,✗,+1.98%,1.0596
2025-01-14,1472.5,跌↓,44.1,跌↓,✓,-0.08%,1.0596
2025-01-15,1471.27,涨↑,58.1,跌↓,✗,-1.69%,1.0417
2025-01-16,1446.38,跌↓,55.5,涨↑,✗,+0.58%,1.0417
2025-01-17,1454.75,涨↑,59.1,涨↑,✓,+1.38%,1.056
2025-01-20,1474.8,涨↑,58.4,跌↓,✗,-0.45%,1.0513
2025-01-21,1468.15,跌↓,50.3,跌↓,✓,-1.85%,1.0513
2025-01-22,1441.0,跌↓,51.4,涨↑,✗,+0.14%,1.0513
2025-01-23,1443.0,涨↑,62.3,跌↓,✗,-0.49%,1.0462
2025-01-24,1436.0,跌↓,51.0,跌↓,✓,-0.07%,1.0462
2025-01-27,1434.99,跌↓,49.7,跌↓,✓,-2.17%,1.0462
2025-02-05,1403.8,跌↓,44.5,涨↑,✗,+0.64%,1.0462
2025-02-06,1412.84,跌↓,48.1,涨↑,✗,+1.64%,1.0462
2025-02-07,1436.0,跌↓,52.1,跌↓,✓,-0.31%,1.0462
2025-02-10,1431.51,跌↓,48.3,跌↓,✓,-0.94%,1.0462
2025-02-11,1418.0,跌↓,44.1,涨↑,✗,+1.76%,1.0462
2025-02-12,1443.0,跌↓,51.2,涨↑,✗,+1.53%,1.0462
2025-02-13,1465.06,跌↓,42.3,涨↑,✗,+0.68%,1.0462
2025-02-14,1475.0,跌↓,36.1,跌↓,✓,-0.23%,1.0462
2025-02-17,1471.62,跌↓,43.5,涨↑,✗,+0.23%,1.0462
2025-02-18,1475.0,跌↓,38.2,涨↑,✗,+1.08%,1.0462
2025-02-19,1491.0,跌↓,30.4,跌↓,✓,-1.14%,1.0462
2025-02-20,1474.0,跌↓,35.4,涨↑,✗,+0.96%,1.0462
2025-02-21,1488.21,跌↓,36.5,跌↓,✓,-0.61%,1.0462
2025-02-24,1479.07,跌↓,42.5,跌↓,✓,-1.69%,1.0462
2025-02-25,1454.0,跌↓,33.3,涨↑,✗,+0.41%,1.0462
2025-02-26,1460.01,跌↓,34.4,涨↑,✗,+1.75%,1.0462
2025-02-27,1485.56,跌↓,30.2,涨↑,✗,+1.03%,1.0462
2025-01-23,1443.0,涨↑,62.3,跌↓,✗,-0.49%,1.0411
2025-01-24,1436.0,跌↓,53.8,跌↓,✓,-0.07%,1.0411
2025-01-27,1434.99,跌↓,48.9,跌↓,✓,-2.17%,1.0411
2025-02-05,1403.8,跌↓,45.4,涨↑,✗,+0.64%,1.0411
2025-02-06,1412.84,跌↓,47.1,涨↑,✗,+1.64%,1.0411
2025-02-07,1436.0,跌↓,52.7,跌↓,✓,-0.31%,1.0411
2025-02-10,1431.51,跌↓,49.1,跌↓,✓,-0.94%,1.0411
2025-02-11,1418.0,跌↓,49.7,涨↑,✗,+1.76%,1.0411
2025-02-12,1443.0,跌↓,50.8,涨↑,✗,+1.53%,1.0411
2025-02-13,1465.06,跌↓,38.9,涨↑,✗,+0.68%,1.0411
2025-02-14,1475.0,跌↓,35.2,跌↓,✓,-0.23%,1.0411
2025-02-17,1471.62,跌↓,43.3,涨↑,✗,+0.23%,1.0411
2025-02-18,1475.0,跌↓,38.9,涨↑,✗,+1.08%,1.0411
2025-02-19,1491.0,跌↓,30.7,跌↓,✓,-1.14%,1.0411
2025-02-20,1474.0,跌↓,36.5,涨↑,✗,+0.96%,1.0411
2025-02-21,1488.21,跌↓,39.6,跌↓,✓,-0.61%,1.0411
2025-02-24,1479.07,跌↓,41.5,跌↓,✓,-1.69%,1.0411
2025-02-25,1454.0,跌↓,33.0,涨↑,✗,+0.41%,1.0411
2025-02-26,1460.01,跌↓,36.7,涨↑,✗,+1.75%,1.0411
2025-02-27,1485.56,跌↓,29.9,涨↑,✗,+1.03%,1.0411
2025-02-28,1500.79,跌↓,37.1,跌↓,✓,-0.92%,1.0411
2025-03-03,1487.02,跌↓,34.8,跌↓,✓,-1.14%,1.0411
2025-03-04,1470.11,跌↓,47.2,跌↓,✓,-0.25%,1.0411
2025-03-05,1466.37,跌↓,51.1,涨↑,✗,+2.70%,1.0411
2025-03-06,1505.98,跌↓,37.0,涨↑,✗,+1.00%,1.0411
2025-03-07,1521.0,跌↓,40.9,涨↑,✗,+0.12%,1.0411
2025-03-10,1522.9,跌↓,30.3,涨↑,✗,+1.69%,1.0411
2025-03-11,1548.68,跌↓,33.4,跌↓,✓,-0.39%,1.0411
2025-03-12,1542.58,跌↓,37.7,跌↓,✓,-0.31%,1.0411
2025-03-13,1537.77,跌↓,42.4,涨↑,✗,+5.87%,1.0411
2025-02-14,1475.0,跌↓,37.3,跌↓,✓,-0.23%,1.0411
2025-02-17,1471.62,跌↓,42.0,涨↑,✗,+0.23%,1.0411
2025-02-18,1475.0,跌↓,39.8,涨↑,✗,+1.08%,1.0411
2025-02-19,1491.0,跌↓,31.3,跌↓,✓,-1.14%,1.0411
2025-02-20,1474.0,跌↓,40.1,涨↑,✗,+0.96%,1.0411
2025-02-21,1488.21,跌↓,38.2,跌↓,✓,-0.61%,1.0411
2025-02-24,1479.07,跌↓,40.4,跌↓,✓,-1.69%,1.0411
2025-02-25,1454.0,跌↓,33.9,涨↑,✗,+0.41%,1.0411
2025-02-26,1460.01,跌↓,33.8,涨↑,✗,+1.75%,1.0411
2025-02-27,1485.56,跌↓,29.8,涨↑,✗,+1.03%,1.0411
2025-02-28,1500.79,跌↓,37.3,跌↓,✓,-0.92%,1.0411
2025-03-03,1487.02,跌↓,34.8,跌↓,✓,-1.14%,1.0411
2025-03-04,1470.11,跌↓,43.6,跌↓,✓,-0.25%,1.0411
2025-03-05,1466.37,跌↓,50.7,涨↑,✗,+2.70%,1.0411
2025-03-06,1505.98,跌↓,41.0,涨↑,✗,+1.00%,1.0411
2025-03-07,1521.0,跌↓,43.0,涨↑,✗,+0.12%,1.0411
2025-03-10,1522.9,跌↓,31.1,涨↑,✗,+1.69%,1.0411
2025-03-11,1548.68,跌↓,34.9,跌↓,✓,-0.39%,1.0411
2025-03-12,1542.58,跌↓,37.5,跌↓,✓,-0.31%,1.0411
2025-03-13,1537.77,跌↓,39.6,涨↑,✗,+5.87%,1.0411
2025-03-14,1628.01,跌↓,37.3,涨↑,✗,+0.61%,1.0411
2025-03-17,1637.86,跌↓,36.2,跌↓,✓,-0.85%,1.0411
2025-03-18,1624.0,跌↓,36.1,涨↑,✗,+0.72%,1.0411
2025-03-19,1635.71,跌↓,40.4,跌↓,✓,-1.94%,1.0411
2025-03-20,1604.0,跌↓,30.8,跌↓,✓,-1.89%,1.0411
2025-03-21,1573.75,跌↓,35.9,涨↑,✗,+0.59%,1.0411
2025-03-24,1583.0,跌↓,30.2,跌↓,✓,-0.47%,1.0411
2025-03-25,1575.5,跌↓,37.8,涨↑,✗,+0.03%,1.0411
2025-03-26,1576.0,跌↓,37.5,涨↑,✗,+0.82%,1.0411
2025-03-27,1589.0,跌↓,36.7,跌↓,✓,-0.24%,1.0411
2025-02-28,1500.79,跌↓,39.0,跌↓,✓,-0.92%,1.0411
2025-03-03,1487.02,跌↓,40.2,跌↓,✓,-1.14%,1.0411
2025-03-04,1470.11,跌↓,49.1,跌↓,✓,-0.25%,1.0411
2025-03-05,1466.37,跌↓,52.4,涨↑,✗,+2.70%,1.0411
2025-03-06,1505.98,跌↓,40.8,涨↑,✗,+1.00%,1.0411
2025-03-07,1521.0,跌↓,41.9,涨↑,✗,+0.12%,1.0411
2025-03-10,1522.9,跌↓,33.2,涨↑,✗,+1.69%,1.0411
2025-03-11,1548.68,跌↓,38.6,跌↓,✓,-0.39%,1.0411
2025-03-12,1542.58,跌↓,39.8,跌↓,✓,-0.31%,1.0411
2025-03-13,1537.77,跌↓,41.6,涨↑,✗,+5.87%,1.0411
2025-03-14,1628.01,跌↓,37.7,涨↑,✗,+0.61%,1.0411
2025-03-17,1637.86,跌↓,34.8,跌↓,✓,-0.85%,1.0411
2025-03-18,1624.0,跌↓,40.3,涨↑,✗,+0.72%,1.0411
2025-03-19,1635.71,跌↓,45.1,跌↓,✓,-1.94%,1.0411
2025-03-20,1604.0,跌↓,34.0,跌↓,✓,-1.89%,1.0411
2025-03-21,1573.75,跌↓,36.0,涨↑,✗,+0.59%,1.0411
2025-03-24,1583.0,跌↓,32.8,跌↓,✓,-0.47%,1.0411
2025-03-25,1575.5,跌↓,39.1,涨↑,✗,+0.03%,1.0411
2025-03-26,1576.0,跌↓,36.9,涨↑,✗,+0.82%,1.0411
2025-03-27,1589.0,跌↓,37.0,跌↓,✓,-0.24%,1.0411
2025-03-28,1585.21,跌↓,39.7,跌↓,✓,-1.53%,1.0411
2025-03-31,1561.0,跌↓,49.3,跌↓,✓,-0.32%,1.0411
2025-04-01,1556.02,跌↓,48.6,跌↓,✓,-0.45%,1.0411
2025-04-02,1549.02,跌↓,48.0,涨↑,✗,+1.28%,1.0411
2025-04-03,1568.88,跌↓,56.8,跌↓,✓,-4.39%,1.0411
2025-04-07,1500.0,涨↑,58.0,涨↑,✓,+3.00%,1.0723
2025-04-08,1545.0,跌↓,53.4,跌↓,✓,-0.26%,1.0723
2025-04-09,1541.04,涨↑,59.6,涨↑,✓,+0.52%,1.0779
2025-04-10,1549.0,涨↑,57.7,涨↑,✓,+1.29%,1.0918
2025-04-11,1568.98,跌↓,50.7,跌↓,✓,-1.08%,1.0918
2025-03-14,1628.01,跌↓,39.9,涨↑,✗,+0.61%,1.0918
2025-03-17,1637.86,跌↓,38.8,跌↓,✓,-0.85%,1.0918
2025-03-18,1624.0,跌↓,42.2,涨↑,✗,+0.72%,1.0918
2025-03-19,1635.71,跌↓,46.8,跌↓,✓,-1.94%,1.0918
2025-03-20,1604.0,跌↓,34.6,跌↓,✓,-1.89%,1.0918
2025-03-21,1573.75,跌↓,37.1,涨↑,✗,+0.59%,1.0918
2025-03-24,1583.0,跌↓,35.3,跌↓,✓,-0.47%,1.0918
2025-03-25,1575.5,跌↓,38.3,涨↑,✗,+0.03%,1.0918
2025-03-26,1576.0,跌↓,39.3,涨↑,✗,+0.82%,1.0918
