date,close,predict,prob_up,real,correct,ret,equity
2024-04-19,37.04,跌↓,41.1,涨↑,✗,+7.69%,0.9463
2024-04-22,39.89,跌↓,44.8,跌↓,✓,-2.23%,0.9463
2024-04-23,39.0,跌↓,51.1,跌↓,✓,-2.77%,0.9463
2024-04-24,37.92,跌↓,41.6,跌↓,✓,-2.27%,0.9463
2024-04-25,37.06,跌↓,48.7,跌↓,✓,-2.64%,0.9463
2024-04-26,36.08,跌↓,50.3,涨↑,✗,+0.17%,0.9463
2024-04-29,36.14,跌↓,35.4,涨↑,✗,+0.25%,0.9463
2024-04-30,36.23,跌↓,42.0,涨↑,✗,+5.74%,0.9463
2024-05-06,38.31,跌↓,34.6,涨↑,✗,+0.50%,0.9463
2024-05-07,38.5,跌↓,36.0,涨↑,✗,+8.03%,0.9463
2024-05-08,41.59,涨↑,56.1,跌↓,✗,-1.88%,0.9285
2024-05-09,40.81,跌↓,54.2,涨↑,✗,+1.74%,0.9285
2024-05-10,41.52,跌↓,51.0,涨↑,✗,+5.47%,0.9285
2024-05-13,43.79,跌↓,48.5,跌↓,✓,-0.43%,0.9285
2024-05-14,43.6,跌↓,52.1,跌↓,✓,-1.38%,0.9285
2024-05-15,43.0,跌↓,53.6,跌↓,✓,-0.42%,0.9285
2024-05-16,42.82,跌↓,49.5,涨↑,✗,+0.07%,0.9285
2024-05-17,42.85,跌↓,49.0,涨↑,✗,+4.99%,0.9285
2024-05-20,44.99,跌↓,46.3,跌↓,✓,-1.02%,0.9285
2024-05-21,44.53,跌↓,48.5,跌↓,✓,-3.05%,0.9285
2024-05-22,43.17,跌↓,46.8,跌↓,✓,-2.48%,0.9285
2024-05-23,42.1,跌↓,47.4,跌↓,✓,-0.76%,0.9285
2024-05-24,41.78,涨↑,55.0,涨↑,✓,+0.65%,0.9345
2024-05-27,42.05,跌↓,41.3,跌↓,✓,-0.83%,0.9345
2024-05-28,41.7,跌↓,51.6,涨↑,✗,+3.19%,0.9345
2024-05-29,43.03,跌↓,42.8,跌↓,✓,-2.09%,0.9345
2024-05-30,42.13,跌↓,44.9,跌↓,✓,-3.70%,0.9345
2024-04-30,36.23,跌↓,46.0,涨↑,✗,+5.74%,0.9345
2024-05-06,38.31,跌↓,36.5,涨↑,✗,+0.50%,0.9345
2024-05-07,38.5,跌↓,39.8,涨↑,✗,+8.03%,0.9345
2024-05-08,41.59,涨↑,54.0,跌↓,✗,-1.88%,0.917
2024-05-09,40.81,跌↓,51.5,涨↑,✗,+1.74%,0.917
2024-05-10,41.52,跌↓,49.3,涨↑,✗,+5.47%,0.917
2024-05-13,43.79,跌↓,48.3,跌↓,✓,-0.43%,0.917
2024-05-14,43.6,跌↓,52.9,跌↓,✓,-1.38%,0.917
2024-05-15,43.0,涨↑,56.4,跌↓,✗,-0.42%,0.9132
2024-05-16,42.82,跌↓,48.9,涨↑,✗,+0.07%,0.9132
2024-05-17,42.85,跌↓,49.5,涨↑,✗,+4.99%,0.9132
2024-05-20,44.99,跌↓,48.0,跌↓,✓,-1.02%,0.9132
2024-05-21,44.53,跌↓,49.4,跌↓,✓,-3.05%,0.9132
2024-05-22,43.17,跌↓,51.6,跌↓,✓,-2.48%,0.9132
2024-05-23,42.1,跌↓,49.0,跌↓,✓,-0.76%,0.9132
2024-05-24,41.78,涨↑,57.0,涨↑,✓,+0.65%,0.9191
2024-05-27,42.05,跌↓,47.1,跌↓,✓,-0.83%,0.9191
2024-05-28,41.7,涨↑,56.4,涨↑,✓,+3.19%,0.9484
2024-05-29,43.03,跌↓,50.4,跌↓,✓,-2.09%,0.9484
2024-05-30,42.13,跌↓,49.6,跌↓,✓,-3.70%,0.9484
2024-05-31,40.57,跌↓,51.6,涨↑,✗,+4.63%,0.9484
2024-06-03,42.45,跌↓,41.9,跌↓,✓,-1.63%,0.9484
2024-06-04,41.76,跌↓,44.8,跌↓,✓,-1.70%,0.9484
2024-06-05,41.05,跌↓,49.1,跌↓,✓,-4.19%,0.9484
2024-06-06,39.33,跌↓,46.0,跌↓,✓,-0.13%,0.9484
2024-06-07,39.28,跌↓,49.7,涨↑,✗,+0.81%,0.9484
2024-06-11,39.6,跌↓,42.3,涨↑,✗,+0.15%,0.9484
2024-06-12,39.66,跌↓,44.8,跌↓,✓,-3.23%,0.9484
2024-06-13,38.38,跌↓,52.5,涨↑,✗,+0.10%,0.9484
2024-06-14,38.42,跌↓,45.8,跌↓,✓,-0.13%,0.9484
2024-05-17,42.85,跌↓,51.8,涨↑,✗,+4.99%,0.9484
2024-05-20,44.99,跌↓,47.3,跌↓,✓,-1.02%,0.9484
2024-05-21,44.53,跌↓,46.0,跌↓,✓,-3.05%,0.9484
2024-05-22,43.17,涨↑,52.1,跌↓,✗,-2.48%,0.9249
2024-05-23,42.1,跌↓,47.9,跌↓,✓,-0.76%,0.9249
2024-05-24,41.78,涨↑,60.1,涨↑,✓,+0.65%,0.9308
2024-05-27,42.05,跌↓,50.5,跌↓,✓,-0.83%,0.9308
2024-05-28,41.7,涨↑,60.7,涨↑,✓,+3.19%,0.9605
2024-05-29,43.03,涨↑,55.7,跌↓,✗,-2.09%,0.9404
2024-05-30,42.13,涨↑,57.0,跌↓,✗,-3.70%,0.9056
2024-05-31,40.57,涨↑,55.9,涨↑,✓,+4.63%,0.9476
2024-06-03,42.45,跌↓,48.7,跌↓,✓,-1.63%,0.9476
2024-06-04,41.76,跌↓,49.9,跌↓,✓,-1.70%,0.9476
2024-06-05,41.05,涨↑,52.3,跌↓,✗,-4.19%,0.9079
2024-06-06,39.33,跌↓,51.2,跌↓,✓,-0.13%,0.9079
2024-06-07,39.28,涨↑,57.0,涨↑,✓,+0.81%,0.9153
2024-06-11,39.6,跌↓,48.4,涨↑,✗,+0.15%,0.9153
2024-06-12,39.66,涨↑,54.9,跌↓,✗,-3.23%,0.8857
2024-06-13,38.38,涨↑,56.9,涨↑,✓,+0.10%,0.8867
2024-06-14,38.42,涨↑,52.6,跌↓,✗,-0.13%,0.8855
2024-06-17,38.37,涨↑,55.7,涨↑,✓,+0.05%,0.886
2024-06-18,38.39,涨↑,55.4,跌↓,✗,-2.21%,0.8664
2024-06-19,37.54,涨↑,60.3,跌↓,✗,-0.53%,0.8617
2024-06-20,37.34,涨↑,59.6,涨↑,✓,+0.91%,0.8696
2024-06-21,37.68,跌↓,47.8,跌↓,✓,-7.17%,0.8696
2024-06-24,34.98,涨↑,64.3,涨↑,✓,+0.51%,0.8741
2024-06-25,35.16,涨↑,57.5,跌↓,✗,-2.73%,0.8502
2024-06-26,34.2,涨↑,64.7,涨↑,✓,+0.99%,0.8586
2024-06-27,34.54,涨↑,56.9,涨↑,✓,+1.77%,0.8738
2024-06-28,35.15,涨↑,58.5,涨↑,✓,+6.66%,0.932
2024-05-31,40.57,跌↓,52.5,涨↑,✗,+4.63%,0.932
2024-06-03,42.45,跌↓,44.9,跌↓,✓,-1.63%,0.932
2024-06-04,41.76,跌↓,44.8,跌↓,✓,-1.70%,0.932
2024-06-05,41.05,跌↓,53.0,跌↓,✓,-4.19%,0.932
2024-06-06,39.33,跌↓,47.0,跌↓,✓,-0.13%,0.932
2024-06-07,39.28,涨↑,55.3,涨↑,✓,+0.81%,0.9396
2024-06-11,39.6,跌↓,46.5,涨↑,✗,+0.15%,0.9396
2024-06-12,39.66,涨↑,53.9,跌↓,✗,-3.23%,0.9092
2024-06-13,38.38,跌↓,52.6,涨↑,✗,+0.10%,0.9092
2024-06-14,38.42,跌↓,50.8,跌↓,✓,-0.13%,0.9092
2024-06-17,38.37,涨↑,53.3,涨↑,✓,+0.05%,0.9097
2024-06-18,38.39,涨↑,56.6,跌↓,✗,-2.21%,0.8896
2024-06-19,37.54,涨↑,57.1,跌↓,✗,-0.53%,0.8848
2024-06-20,37.34,涨↑,58.3,涨↑,✓,+0.91%,0.8929
2024-06-21,37.68,跌↓,50.2,跌↓,✓,-7.17%,0.8929
2024-06-24,34.98,涨↑,60.2,涨↑,✓,+0.51%,0.8975
2024-06-25,35.16,涨↑,56.8,跌↓,✗,-2.73%,0.873
2024-06-26,34.2,涨↑,61.9,涨↑,✓,+0.99%,0.8817
2024-06-27,34.54,涨↑,58.6,涨↑,✓,+1.77%,0.8972
2024-06-28,35.15,涨↑,58.4,涨↑,✓,+6.66%,0.957
2024-07-01,37.49,跌↓,47.2,跌↓,✓,-4.21%,0.957
2024-07-02,35.91,涨↑,54.9,跌↓,✗,-5.57%,0.9037
2024-07-03,33.91,涨↑,53.6,跌↓,✗,-1.68%,0.8885
2024-07-04,33.34,涨↑,60.9,涨↑,✓,+1.95%,0.9058
2024-07-05,33.99,涨↑,53.6,涨↑,✓,+0.74%,0.9125
2024-07-08,34.24,涨↑,59.7,跌↓,✗,-5.72%,0.8602
2024-07-09,32.28,涨↑,54.3,涨↑,✓,+2.73%,0.8837
2024-07-10,33.16,跌↓,53.0,涨↑,✗,+0.39%,0.8837
2024-07-11,33.29,涨↑,56.4,跌↓,✗,-0.24%,0.8816
2024-07-12,33.21,涨↑,59.9,涨↑,✓,+2.80%,0.9062
2024-06-17,38.37,涨↑,55.5,涨↑,✓,+0.05%,0.9067
2024-06-18,38.39,涨↑,55.3,跌↓,✗,-2.21%,0.8866
2024-06-19,37.54,涨↑,57.6,跌↓,✗,-0.53%,0.8819
2024-06-20,37.34,涨↑,59.6,涨↑,✓,+0.91%,0.8899
2024-06-21,37.68,跌↓,48.5,跌↓,✓,-7.17%,0.8899
2024-06-24,34.98,涨↑,61.5,涨↑,✓,+0.51%,0.8945
2024-06-25,35.16,涨↑,57.4,跌↓,✗,-2.73%,0.8701
2024-06-26,34.2,涨↑,62.3,涨↑,✓,+0.99%,0.8788
2024-06-27,34.54,涨↑,55.7,涨↑,✓,+1.77%,0.8943
2024-06-28,35.15,涨↑,55.0,涨↑,✓,+6.66%,0.9538
2024-07-01,37.49,跌↓,50.9,跌↓,✓,-4.21%,0.9538
2024-07-02,35.91,涨↑,57.0,跌↓,✗,-5.57%,0.9007
2024-07-03,33.91,涨↑,55.3,跌↓,✗,-1.68%,0.8855
2024-07-04,33.34,涨↑,62.2,涨↑,✓,+1.95%,0.9028
2024-07-05,33.99,涨↑,54.1,涨↑,✓,+0.74%,0.9095
2024-07-08,34.24,涨↑,56.4,跌↓,✗,-5.72%,0.8574
2024-07-09,32.28,涨↑,54.3,涨↑,✓,+2.73%,0.8808
2024-07-10,33.16,跌↓,50.4,涨↑,✗,+0.39%,0.8808
2024-07-11,33.29,涨↑,53.7,跌↓,✗,-0.24%,0.8786
2024-07-12,33.21,涨↑,55.2,涨↑,✓,+2.80%,0.9033
2024-07-15,34.14,涨↑,60.4,涨↑,✓,+0.70%,0.9096
2024-07-16,34.38,涨↑,54.3,跌↓,✗,-0.93%,0.9011
2024-07-17,34.06,涨↑,61.0,涨↑,✓,+4.26%,0.9395
2024-07-18,35.51,涨↑,53.6,跌↓,✗,-0.84%,0.9316
2024-07-19,35.21,涨↑,54.1,涨↑,✓,+0.62%,0.9374
2024-07-22,35.43,跌↓,51.3,跌↓,✓,-3.33%,0.9374
2024-07-23,34.25,涨↑,54.3,跌↓,✗,-3.59%,0.9037
2024-07-24,33.02,涨↑,59.1,跌↓,✗,-1.51%,0.89
2024-07-25,32.52,涨↑,59.9,跌↓,✗,-1.23%,0.8791
2024-07-26,32.12,涨↑,58.5,跌↓,✗,-1.06%,0.8698
2024-07-01,37.49,涨↑,53.5,跌↓,✗,-4.21%,0.8331
2024-07-02,35.91,涨↑,53.2,跌↓,✗,-5.57%,0.7867
2024-07-03,33.91,涨↑,56.6,跌↓,✗,-1.68%,0.7735
2024-07-04,33.34,涨↑,63.0,涨↑,✓,+1.95%,0.7886
2024-07-05,33.99,跌↓,50.7,涨↑,✗,+0.74%,0.7886
2024-07-08,34.24,涨↑,55.3,跌↓,✗,-5.72%,0.7434
2024-07-09,32.28,涨↑,59.8,涨↑,✓,+2.73%,0.7637
2024-07-10,33.16,跌↓,49.1,涨↑,✗,+0.39%,0.7637
2024-07-11,33.29,涨↑,53.8,跌↓,✗,-0.24%,0.7619
2024-07-12,33.21,涨↑,55.3,涨↑,✓,+2.80%,0.7832
2024-07-15,34.14,涨↑,61.5,涨↑,✓,+0.70%,0.7887
2024-07-16,34.38,涨↑,55.5,跌↓,✗,-0.93%,0.7814
2024-07-17,34.06,涨↑,62.1,涨↑,✓,+4.26%,0.8146
2024-07-18,35.51,跌↓,52.7,跌↓,✓,-0.84%,0.8146
2024-07-19,35.21,跌↓,52.6,涨↑,✗,+0.62%,0.8146
2024-07-22,35.43,涨↑,53.3,跌↓,✗,-3.33%,0.7875
2024-07-23,34.25,跌↓,50.3,跌↓,✓,-3.59%,0.7875
2024-07-24,33.02,涨↑,58.3,跌↓,✗,-1.51%,0.7756
2024-07-25,32.52,涨↑,59.5,跌↓,✗,-1.23%,0.766
2024-07-26,32.12,涨↑,57.4,跌↓,✗,-1.06%,0.7579
2024-07-29,31.78,涨↑,55.1,涨↑,✓,+2.36%,0.7758
2024-07-30,32.53,跌↓,46.4,涨↑,✗,+4.89%,0.7758
2024-07-31,34.12,涨↑,55.7,跌↓,✗,-0.82%,0.7695
2024-08-01,33.84,涨↑,56.5,涨↑,✓,+2.84%,0.7913
2024-08-02,34.8,跌↓,52.5,涨↑,✗,+0.11%,0.7913
2024-08-05,34.84,涨↑,55.5,涨↑,✓,+2.90%,0.8142
2024-08-06,35.85,跌↓,51.9,跌↓,✓,-7.78%,0.8142
2024-08-07,33.06,涨↑,53.0,涨↑,✓,+0.64%,0.8194
2024-08-08,33.27,跌↓,52.5,跌↓,✓,-2.61%,0.8194
2024-08-09,32.4,涨↑,63.6,涨↑,✓,+1.30%,0.83
2024-07-15,34.14,涨↑,59.7,涨↑,✓,+0.70%,0.8358
2024-07-16,34.38,涨↑,54.3,跌↓,✗,-0.93%,0.8281
2024-07-17,34.06,涨↑,62.7,涨↑,✓,+4.26%,0.8633
2024-07-18,35.51,涨↑,53.4,跌↓,✗,-0.84%,0.856
2024-07-19,35.21,涨↑,53.1,涨↑,✓,+0.62%,0.8614
2024-07-22,35.43,跌↓,51.5,跌↓,✓,-3.33%,0.8614
2024-07-23,34.25,涨↑,53.4,跌↓,✗,-3.59%,0.8304
2024-07-24,33.02,涨↑,62.7,跌↓,✗,-1.51%,0.8179
2024-07-25,32.52,涨↑,59.5,跌↓,✗,-1.23%,0.8078
2024-07-26,32.12,涨↑,61.7,跌↓,✗,-1.06%,0.7993
2024-07-29,31.78,涨↑,56.4,涨↑,✓,+2.36%,0.8181
2024-07-30,32.53,跌↓,45.4,涨↑,✗,+4.89%,0.8181
2024-07-31,34.12,涨↑,53.8,跌↓,✗,-0.82%,0.8114
2024-08-01,33.84,涨↑,57.0,涨↑,✓,+2.84%,0.8344
2024-08-02,34.8,跌↓,50.8,涨↑,✗,+0.11%,0.8344
2024-08-05,34.84,涨↑,55.9,涨↑,✓,+2.90%,0.8586
2024-08-06,35.85,跌↓,50.8,跌↓,✓,-7.78%,0.8586
2024-08-07,33.06,涨↑,56.1,涨↑,✓,+0.64%,0.8641
2024-08-08,33.27,涨↑,55.9,跌↓,✗,-2.61%,0.8415
2024-08-09,32.4,涨↑,64.1,涨↑,✓,+1.30%,0.8524
2024-08-12,32.82,涨↑,59.5,涨↑,✓,+0.79%,0.8591
2024-08-13,33.08,涨↑,55.9,跌↓,✗,-3.48%,0.8293
2024-08-14,31.93,跌↓,47.4,跌↓,✓,-0.97%,0.8293
2024-08-15,31.62,涨↑,53.5,跌↓,✗,-6.36%,0.7766
2024-08-16,29.61,涨↑,60.6,跌↓,✗,-5.30%,0.7354
2024-08-19,28.04,涨↑,61.1,跌↓,✗,-1.71%,0.7228
2024-08-20,27.56,涨↑,65.4,跌↓,✗,-1.71%,0.7105
2024-08-21,27.09,涨↑,65.9,涨↑,✓,+0.70%,0.7154
2024-08-22,27.28,涨↑,60.4,跌↓,✗,-0.51%,0.7118
2024-08-23,27.14,涨↑,64.5,涨↑,✓,+1.44%,0.722
2024-07-29,31.78,跌↓,46.4,涨↑,✗,+2.36%,0.722
2024-07-30,32.53,跌↓,39.8,涨↑,✗,+4.89%,0.722
2024-07-31,34.12,跌↓,50.7,跌↓,✓,-0.82%,0.722
2024-08-01,33.84,涨↑,54.5,涨↑,✓,+2.84%,0.7425
2024-08-02,34.8,跌↓,46.4,涨↑,✗,+0.11%,0.7425
2024-08-05,34.84,跌↓,50.2,涨↑,✗,+2.90%,0.7425
2024-08-06,35.85,跌↓,46.2,跌↓,✓,-7.78%,0.7425
2024-08-07,33.06,跌↓,46.5,涨↑,✗,+0.64%,0.7425
2024-08-08,33.27,跌↓,48.1,跌↓,✓,-2.61%,0.7425
2024-08-09,32.4,涨↑,57.8,涨↑,✓,+1.30%,0.7521
2024-08-12,32.82,涨↑,54.6,涨↑,✓,+0.79%,0.7581
2024-08-13,33.08,跌↓,50.3,跌↓,✓,-3.48%,0.7581
2024-08-14,31.93,跌↓,47.1,跌↓,✓,-0.97%,0.7581
2024-08-15,31.62,跌↓,45.6,跌↓,✓,-6.36%,0.7581
2024-08-16,29.61,跌↓,53.8,跌↓,✓,-5.30%,0.7581
2024-08-19,28.04,涨↑,58.9,跌↓,✗,-1.71%,0.7451
2024-08-20,27.56,涨↑,63.7,跌↓,✗,-1.71%,0.7324
2024-08-21,27.09,涨↑,65.3,涨↑,✓,+0.70%,0.7375
2024-08-22,27.28,涨↑,58.4,跌↓,✗,-0.51%,0.7337
2024-08-23,27.14,涨↑,65.8,涨↑,✓,+1.44%,0.7443
2024-08-26,27.53,涨↑,60.6,跌↓,✗,-3.16%,0.7208
2024-08-27,26.66,涨↑,64.8,涨↑,✓,+2.18%,0.7364
2024-08-28,27.24,跌↓,53.6,涨↑,✗,+1.65%,0.7364
2024-08-29,27.69,涨↑,54.7,涨↑,✓,+2.20%,0.7527
2024-08-30,28.3,跌↓,48.8,跌↓,✓,-3.89%,0.7527
2024-09-02,27.2,涨↑,54.7,涨↑,✓,+1.73%,0.7657
2024-09-03,27.67,涨↑,57.0,跌↓,✗,-1.48%,0.7543
2024-09-04,27.26,涨↑,62.0,涨↑,✓,+0.18%,0.7557
2024-09-05,27.31,涨↑,61.7,跌↓,✗,-1.68%,0.743
2024-09-06,26.85,涨↑,60.7,涨↑,✓,+0.26%,0.7449
2024-08-12,32.82,涨↑,56.6,涨↑,✓,+0.79%,0.7508
2024-08-13,33.08,跌↓,53.7,跌↓,✓,-3.48%,0.7508
2024-08-14,31.93,跌↓,49.2,跌↓,✓,-0.97%,0.7508
2024-08-15,31.62,涨↑,54.6,跌↓,✗,-6.36%,0.7031
2024-08-16,29.61,涨↑,59.2,跌↓,✗,-5.30%,0.6658
2024-08-19,28.04,涨↑,62.3,跌↓,✗,-1.71%,0.6544
2024-08-20,27.56,涨↑,65.1,跌↓,✗,-1.71%,0.6433
2024-08-21,27.09,涨↑,66.0,涨↑,✓,+0.70%,0.6478
2024-08-22,27.28,涨↑,61.1,跌↓,✗,-0.51%,0.6444
2024-08-23,27.14,涨↑,66.3,涨↑,✓,+1.44%,0.6537
2024-08-26,27.53,涨↑,61.8,跌↓,✗,-3.16%,0.633
2024-08-27,26.66,涨↑,65.8,涨↑,✓,+2.18%,0.6468
2024-08-28,27.24,涨↑,55.3,涨↑,✓,+1.65%,0.6575
2024-08-29,27.69,涨↑,54.6,涨↑,✓,+2.20%,0.672
2024-08-30,28.3,跌↓,51.7,跌↓,✓,-3.89%,0.672
2024-09-02,27.2,涨↑,57.6,涨↑,✓,+1.73%,0.6836
2024-09-03,27.67,涨↑,55.7,跌↓,✗,-1.48%,0.6735
2024-09-04,27.26,涨↑,59.6,涨↑,✓,+0.18%,0.6747
2024-09-05,27.31,涨↑,58.2,跌↓,✗,-1.68%,0.6633
2024-09-06,26.85,涨↑,60.4,涨↑,✓,+0.26%,0.6651
2024-09-09,26.92,跌↓,51.4,跌↓,✓,-1.15%,0.6651
2024-09-10,26.61,涨↑,58.2,跌↓,✗,-0.41%,0.6623
2024-09-11,26.5,跌↓,52.6,跌↓,✓,-0.49%,0.6623
2024-09-12,26.37,涨↑,57.4,跌↓,✗,-1.40%,0.653
2024-09-13,26.0,跌↓,50.0,跌↓,✓,-3.31%,0.653
2024-09-18,25.14,涨↑,54.1,涨↑,✓,+1.83%,0.665
2024-09-19,25.6,跌↓,52.6,涨↑,✗,+1.21%,0.665
2024-09-20,25.91,跌↓,49.6,跌↓,✓,-2.97%,0.665
2024-09-23,25.14,涨↑,55.2,涨↑,✓,+4.57%,0.6954
2024-09-24,26.29,跌↓,49.5,跌↓,✓,-2.17%,0.6954
2024-08-26,27.53,涨↑,57.9,跌↓,✗,-3.16%,0.6734
2024-08-27,26.66,涨↑,62.9,涨↑,✓,+2.18%,0.6881
2024-08-28,27.24,跌↓,53.3,涨↑,✗,+1.65%,0.6881
2024-08-29,27.69,跌↓,51.6,涨↑,✗,+2.20%,0.6881
2024-08-30,28.3,跌↓,50.4,跌↓,✓,-3.89%,0.6881
2024-09-02,27.2,涨↑,59.1,涨↑,✓,+1.73%,0.7
2024-09-03,27.67,涨↑,57.0,跌↓,✗,-1.48%,0.6896
2024-09-04,27.26,涨↑,60.2,涨↑,✓,+0.18%,0.6908
2024-09-05,27.31,涨↑,63.2,跌↓,✗,-1.68%,0.6792
2024-09-06,26.85,涨↑,57.0,涨↑,✓,+0.26%,0.681
2024-09-09,26.92,跌↓,49.8,跌↓,✓,-1.15%,0.681
2024-09-10,26.61,跌↓,52.7,跌↓,✓,-0.41%,0.681
2024-09-11,26.5,跌↓,48.8,跌↓,✓,-0.49%,0.681
2024-09-12,26.37,涨↑,53.8,跌↓,✗,-1.40%,0.6714
2024-09-13,26.0,跌↓,50.0,跌↓,✓,-3.31%,0.6714
2024-09-18,25.14,跌↓,49.3,涨↑,✗,+1.83%,0.6714
2024-09-19,25.6,跌↓,51.7,涨↑,✗,+1.21%,0.6714
2024-09-20,25.91,跌↓,49.0,跌↓,✓,-2.97%,0.6714
2024-09-23,25.14,涨↑,54.6,涨↑,✓,+4.57%,0.7021
2024-09-24,26.29,跌↓,49.3,跌↓,✓,-2.17%,0.7021
2024-09-25,25.72,涨↑,56.1,涨↑,✓,+6.34%,0.7466
2024-09-26,27.35,跌↓,52.1,涨↑,✗,+4.31%,0.7466
2024-09-27,28.53,跌↓,51.3,涨↑,✗,+9.74%,0.7466
2024-09-30,31.31,跌↓,45.7,跌↓,✓,-3.07%,0.7466
2024-10-08,30.35,跌↓,51.6,跌↓,✓,-8.07%,0.7466
2024-10-09,27.9,跌↓,50.5,涨↑,✗,+10.00%,0.7466
2024-10-10,30.69,跌↓,41.1,跌↓,✓,-6.74%,0.7466
2024-10-11,28.62,跌↓,49.9,涨↑,✗,+1.12%,0.7466
2024-10-14,28.94,跌↓,43.1,跌↓,✓,-0.52%,0.7466
2024-10-15,28.79,跌↓,49.4,跌↓,✓,-1.60%,0.7466
2024-09-09,26.92,跌↓,51.1,跌↓,✓,-1.15%,0.7466
2024-09-10,26.61,涨↑,57.8,跌↓,✗,-0.41%,0.7436
2024-09-11,26.5,跌↓,52.0,跌↓,✓,-0.49%,0.7436
2024-09-12,26.37,涨↑,54.7,跌↓,✗,-1.40%,0.7331
2024-09-13,26.0,跌↓,51.0,跌↓,✓,-3.31%,0.7331
2024-09-18,25.14,跌↓,51.4,涨↑,✗,+1.83%,0.7331
