代码,名称,数据日期,综合得分,回调深度,收盘价,MA5,MA10,MA20,MA60,RSI6,RSI14,MACD柱,KDJ_K,KDJ_D,KDJ_J,量/MA20量,近10日涨幅%,近20日涨幅%,ATR,BIAS5,详细理由
002370,亚太药业,2026-04-13,8.5,轻回调,7.16,7.46,7.5,6.91,7.04,24.1,72.5,0.0552,46.6,63.5,12.7,0.7,9.6,9.1,0.5,-4.0,上涨:近10日+10% | 回调至MA10下:-4.6% | MACD红柱(已启动) | KDJ超卖J=13 | 量能健康(0.7xMA20)
002408,齐翔腾达,2026-04-13,8.5,布林撑,7.02,6.83,6.48,6.17,5.9,76.5,69.8,0.1044,87.4,81.6,99.2,0.78,15.3,12.1,0.37,2.8,强势:近20日+12% | 布林下轨(5.28)获撑 | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(0.8xMA20)
002413,雷科防务,2026-04-13,8.5,中回调,13.09,13.26,13.26,13.18,14.34,37.3,59.5,0.0535,40.0,44.2,31.5,0.55,2.8,-5.4,0.65,-1.3,小幅涨:近10日+3% | 回调至MA20(13.18):-0.6% | MACD红柱(已启动) | RSI14=59(正常区) | 乖离正常:BIAS20=-0.6% | 量能健康(0.5xMA20)
000678,襄阳轴承,2026-04-13,8.0,中回调,12.68,13.19,12.93,12.37,13.38,38.1,65.3,0.1461,57.5,65.7,41.0,0.9,9.6,2.7,0.63,-3.9,上涨:近10日+10% | 回调至MA20(12.37):+2.5% | MACD红柱(已启动) | 乖离正常:BIAS20=2.5% | 量能健康(0.9xMA20)
000811,冰轮环境,2026-04-13,8.0,深回调,18.6,18.23,17.74,17.92,17.95,90.0,64.4,0.1144,67.4,55.0,92.3,1.1,2.8,-3.1,0.86,2.0,小幅涨:近10日+3% | 回调至MA60(17.95) | MACD红柱(已启动) | RSI14=64(正常区) | KDJ金叉(K=67) | 量能健康(1.1xMA20)
000829,天音控股,2026-04-13,8.0,中回调,10.7,10.54,10.42,10.4,10.61,93.9,81.7,0.0559,74.7,67.9,88.4,1.03,3.1,-1.6,0.39,1.5,小幅涨:近10日+3% | 回调至MA20(10.40):+2.9% | MACD红柱(已启动) | 乖离正常:BIAS20=2.9% | 量能健康(1.0xMA20) | 量开始放大
000876,新 希 望,2026-04-13,8.0,中回调,8.55,8.42,8.34,8.39,8.67,67.8,68.4,0.0366,73.3,66.4,87.1,1.62,3.8,-3.6,0.16,1.6,小幅涨:近10日+4% | 回调至MA20(8.39):+1.9% | MACD红柱(已启动) | 乖离正常:BIAS20=1.9% | 量能健康(1.6xMA20) | 量开始放大
001215,千味央厨,2026-04-13,8.0,中回调,38.2,38.48,38.66,37.22,40.78,25.6,72.5,0.3657,58.0,67.5,39.1,0.88,5.4,7.7,1.42,-0.7,小幅涨:近10日+5% | 回调至MA20(37.22):+2.6% | MACD红柱(已启动) | 乖离正常:BIAS20=2.6% | 量能健康(0.9xMA20) | 量开始放大
001219,青岛食品,2026-04-13,8.0,中回调,14.56,14.59,14.6,14.42,14.69,41.6,72.8,0.0445,57.9,62.7,48.4,0.83,2.7,-2.5,0.43,-0.2,小幅涨:近10日+3% | 回调至MA20(14.42):+1.0% | MACD红柱(已启动) | 乖离正常:BIAS20=1.0% | 量能健康(0.8xMA20) | 量开始放大
001267,汇绿生态,2026-04-13,8.0,布林撑,42.81,42.92,41.14,40.86,33.62,70.3,63.8,-0.0376,68.9,61.7,83.3,0.84,9.9,-0.9,2.82,-0.2,上涨:近10日+10% | 布林下轨(37.04)获撑 | MACD绿柱(-0.0376) | RSI14=64(正常区) | KDJ金叉(K=69) | 量能健康(0.8xMA20)
002057,中钢天源,2026-04-13,8.0,中回调,9.65,9.47,9.34,9.41,10.43,74.2,72.0,0.0869,82.4,71.4,104.2,0.78,2.9,-11.3,0.23,1.9,小幅涨:近10日+3% | 回调至MA20(9.41):+2.6% | MACD红柱(已启动) | 乖离正常:BIAS20=2.6% | 量能健康(0.8xMA20) | 量开始放大
002100,天康生物,2026-04-13,8.0,布林撑,7.75,7.75,7.58,7.5,7.29,56.2,69.1,0.0324,68.2,66.4,71.8,0.95,6.2,0.9,0.31,-0.0,上涨:近10日+6% | 布林下轨(6.96)获撑 | MACD红柱(已启动) | KDJ金叉(K=68) | 量能健康(0.9xMA20)
002232,启明信息,2026-04-13,8.0,中回调,17.82,17.65,17.65,17.46,18.49,55.4,66.5,0.0966,56.3,57.7,53.5,1.03,3.4,0.3,0.53,0.9,小幅涨:近10日+3% | 回调至MA20(17.46):+2.0% | MACD红柱(已启动) | 乖离正常:BIAS20=2.0% | 量能健康(1.0xMA20) | 量开始放大
002379,宏桥控股,2026-04-13,8.0,中回调,28.09,28.67,28.09,27.92,29.37,52.0,67.3,0.2079,65.9,67.6,62.5,0.74,3.8,-11.4,1.25,-2.0,小幅涨:近10日+4% | 回调至MA20(27.92):+0.6% | MACD红柱(已启动) | 乖离正常:BIAS20=0.6% | 量能健康(0.7xMA20) | 量开始放大
002443,金洲管道,2026-04-13,8.0,深回调,9.07,8.51,8.52,8.72,8.96,68.5,61.2,0.02,56.7,40.7,88.7,2.15,5.0,-5.2,0.4,6.6,"小幅涨:近10日+5% | 回调至MA60(8.96) | MACD红柱(已启动) | RSI14=61(正常区) | RSI6金叉RSI14 | KDJ金叉(K=57) | 量开始放大 | 偏离MA5过大,追高风险"
002484,江海股份,2026-04-13,8.0,深回调,30.65,30.08,29.56,28.92,30.27,69.2,68.2,0.3205,70.4,67.2,76.8,1.97,10.1,0.2,1.53,1.9,上涨:近10日+10% | 回调至MA60(30.27) | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(2.0xMA20) | 量开始放大
002557,洽洽食品,2026-04-13,8.0,中回调,21.88,21.97,21.69,21.6,22.62,53.9,70.6,0.1441,73.1,76.2,67.0,1.26,3.2,-2.3,0.52,-0.4,小幅涨:近10日+3% | 回调至MA20(21.60):+1.3% | MACD红柱(已启动) | 乖离正常:BIAS20=1.3% | 量能健康(1.3xMA20) | 量开始放大
000153,丰原药业,2026-04-13,7.5,中回调,6.56,6.68,6.66,6.51,6.57,40.7,67.0,0.0202,50.6,65.5,20.9,1.0,2.0,-1.6,0.23,-1.9,小幅涨:近10日+2% | 回调至MA20(6.51):+0.8% | MACD红柱(已启动) | 乖离正常:BIAS20=0.8% | 量能健康(1.0xMA20)
000301,东方盛虹,2026-04-13,7.5,中回调,11.16,11.37,11.14,10.98,11.85,54.1,65.8,0.109,72.8,74.8,68.7,0.86,3.7,-3.5,0.41,-1.8,小幅涨:近10日+4% | 回调至MA20(10.98):+1.6% | MACD红柱(已启动) | 乖离正常:BIAS20=1.6% | 量能健康(0.9xMA20)
000409,云鼎科技,2026-04-13,7.5,中回调,10.66,10.53,10.39,10.4,11.29,72.2,70.3,0.0946,79.6,69.5,99.7,0.67,4.5,-2.4,0.28,1.2,小幅涨:近10日+5% | 回调至MA20(10.40):+2.5% | MACD红柱(已启动) | 乖离正常:BIAS20=2.5% | 量能健康(0.7xMA20)
000419,通程控股,2026-04-13,7.5,深回调,6.15,5.93,5.89,5.9,6.27,62.7,70.2,0.0414,67.7,57.0,89.0,1.68,5.9,-1.1,0.2,3.7,小幅涨:近10日+6% | 回调至MA60(6.27) | MACD红柱(已启动) | KDJ金叉(K=68) | 量能健康(1.7xMA20) | 量开始放大
000420,吉林化纤,2026-04-13,7.5,布林撑,5.06,4.93,4.81,4.82,4.7,70.2,68.3,0.0291,70.7,63.5,85.1,0.61,4.8,5.0,0.24,2.7,小幅涨:近10日+5% | 布林下轨(4.31)获撑 | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(0.6xMA20)
000519,中兵红箭,2026-04-13,7.5,深回调,17.64,17.09,16.99,17.06,18.55,72.3,70.2,0.1265,68.1,54.8,94.6,0.94,2.3,-3.5,0.55,3.2,小幅涨:近10日+2% | 回调至MA60(18.55) | MACD红柱(已启动) | KDJ金叉(K=68) | 量能健康(0.9xMA20) | 量开始放大
000592,平潭发展,2026-04-13,7.5,深回调,11.69,11.88,12.01,11.29,11.51,33.7,58.2,0.0529,50.3,63.5,23.9,1.3,10.7,6.0,0.84,-1.6,上涨:近10日+11% | 回调至MA60(11.51) | MACD红柱(已启动) | RSI14=58(正常区) | 量能健康(1.3xMA20) | 量开始放大
000603,盛达资源,2026-04-13,7.5,深回调,40.84,40.71,39.84,39.6,45.63,70.3,72.8,0.5416,66.6,64.7,70.3,0.6,6.1,-7.8,1.81,0.3,上涨:近10日+6% | 回调至MA60(45.63) | MACD红柱(已启动) | KDJ金叉(K=67) | 量能健康(0.6xMA20)
000650,仁和药业,2026-04-13,7.5,中回调,5.84,5.87,5.84,5.76,5.92,39.1,80.5,0.0247,67.2,74.1,53.3,0.73,2.5,-1.4,0.12,-0.4,小幅涨:近10日+2% | 回调至MA20(5.76):+1.4% | MACD红柱(已启动) | 乖离正常:BIAS20=1.4% | 量能健康(0.7xMA20)
000703,恒逸石化,2026-04-13,7.5,布林撑,15.29,15.16,13.86,12.84,12.31,83.9,79.3,0.3694,84.6,84.8,84.0,1.69,23.0,19.5,0.84,0.9,强势:近20日+19% | 布林下轨(9.77)获撑 | MACD红柱(已启动) | 量能健康(1.7xMA20) | 量开始放大
000798,中水渔业,2026-04-13,7.5,中回调,10.4,10.31,10.24,10.26,11.01,55.1,68.4,0.0701,81.4,71.6,101.1,0.48,2.8,-3.1,0.29,0.9,小幅涨:近10日+3% | 回调至MA20(10.26):+1.3% | MACD红柱(已启动) | 乖离正常:BIAS20=1.3% | 量能健康(0.5xMA20)
000957,中通客车,2026-04-13,7.5,深回调,11.88,11.41,11.31,11.19,11.46,74.2,77.3,0.0829,50.8,44.5,63.5,2.55,6.8,6.0,0.41,4.1,上涨:近10日+7% | 回调至MA60(11.46) | MACD红柱(已启动) | KDJ金叉(K=51) | 量开始放大
000973,佛塑科技,2026-04-13,7.5,布林撑,19.36,18.09,18.08,17.42,14.72,77.9,67.7,-0.0335,58.9,51.3,74.2,0.86,-1.2,13.1,1.19,7.0,"强势:近20日+13% | 布林下轨(14.91)获撑 | MACD绿柱(-0.0335) | RSI6金叉RSI14 | KDJ金叉(K=59) | 量能健康(0.9xMA20) | 偏离MA5过大,追高风险"
001230,劲旅环境,2026-04-13,7.5,中回调,24.83,25.21,25.22,24.41,24.79,38.9,71.2,0.1056,52.7,66.7,24.6,0.64,5.4,-0.1,0.92,-1.5,小幅涨:近10日+5% | 回调至MA20(24.41):+1.7% | MACD红柱(已启动) | 乖离正常:BIAS20=1.7% | 量能健康(0.6xMA20)
001296,长江材料,2026-04-13,7.5,中回调,24.91,24.64,24.4,24.52,26.87,64.9,67.5,0.1962,80.7,68.7,104.6,0.8,2.4,-3.6,0.64,1.1,小幅涨:近10日+2% | 回调至MA20(24.52):+1.6% | MACD红柱(已启动) | 乖离正常:BIAS20=1.6% | 量能健康(0.8xMA20)
001308,康冠科技,2026-04-13,7.5,中回调,20.25,20.29,20.12,20.0,20.98,53.5,70.7,0.1248,73.1,70.8,77.6,0.66,3.4,-2.2,0.49,-0.2,小幅涨:近10日+3% | 回调至MA20(20.00):+1.2% | MACD红柱(已启动) | 乖离正常:BIAS20=1.2% | 量能健康(0.7xMA20)
001359,平安电工,2026-04-13,7.5,深回调,77.0,74.85,73.41,72.5,75.04,92.6,71.9,0.7408,79.3,70.3,97.5,2.04,9.8,3.4,2.93,2.9,上涨:近10日+10% | 回调至MA60(75.04) | MACD红柱(已启动) | RSI6金叉RSI14 | 量开始放大
001378,德冠新材,2026-04-13,7.5,中回调,23.9,23.69,23.42,23.8,24.59,61.8,67.7,0.0846,80.6,66.8,108.4,0.47,2.9,-9.4,0.64,0.9,小幅涨:近10日+3% | 回调至MA20(23.80):+0.4% | MACD红柱(已启动) | 乖离正常:BIAS20=0.4% | 量能健康(0.5xMA20)
002032,苏 泊 尔,2026-04-13,7.5,中回调,45.38,45.63,45.18,44.68,44.38,59.1,74.0,0.1327,69.1,73.8,59.7,0.89,3.4,0.7,0.84,-0.5,小幅涨:近10日+3% | 回调至MA20(44.68):+1.6% | MACD红柱(已启动) | 乖离正常:BIAS20=1.6% | 量能健康(0.9xMA20)
002051,中工国际,2026-04-13,7.5,布林撑,9.84,10.82,10.03,9.32,8.96,49.1,63.8,0.1704,59.2,71.2,35.2,1.82,13.9,7.0,0.75,-9.0,上涨:近10日+14% | 布林下轨(7.29)获撑 | MACD红柱(已启动) | RSI14=64(正常区) | 量能健康(1.8xMA20)
002072,凯瑞德,2026-04-13,7.5,中回调,7.52,7.61,7.51,7.39,7.5,42.9,65.3,0.0369,55.8,58.8,49.7,0.62,4.6,1.5,0.37,-1.1,小幅涨:近10日+5% | 回调至MA20(7.39):+1.7% | MACD红柱(已启动) | 乖离正常:BIAS20=1.7% | 量能健康(0.6xMA20)
002131,利欧股份,2026-04-13,7.5,深回调,8.05,7.84,7.71,7.66,8.33,73.4,66.3,0.0826,74.6,61.1,101.6,1.17,4.0,4.1,0.37,2.6,小幅涨:近10日+4% | 回调至MA60(8.33) | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(1.2xMA20) | 量开始放大
002164,宁波东力,2026-04-13,7.5,深回调,13.04,12.8,12.4,12.3,13.35,77.5,74.2,0.1938,68.8,64.3,77.7,1.47,8.6,2.2,0.48,1.9,上涨:近10日+9% | 回调至MA60(13.35) | MACD红柱(已启动) | KDJ金叉(K=69) | 量能健康(1.5xMA20)
002192,融捷股份,2026-04-13,7.5,布林撑,78.32,73.5,74.0,67.05,59.52,87.1,75.1,0.4412,49.9,49.6,50.5,1.47,0.4,37.2,5.76,6.6,"强势:近20日+37% | 布林下轨(47.90)获撑 | MACD红柱(已启动) | KDJ金叉(K=50) | 量能健康(1.5xMA20) | 量开始放大 | 偏离MA5过大,追高风险"
002204,大连重工,2026-04-13,7.5,中回调,6.74,6.78,6.71,6.68,7.18,61.5,68.7,0.0442,60.9,62.3,58.1,0.69,2.3,-7.3,0.19,-0.6,小幅涨:近10日+2% | 回调至MA20(6.68):+0.8% | MACD红柱(已启动) | 乖离正常:BIAS20=0.8% | 量能健康(0.7xMA20)
002206,海 利 得,2026-04-13,7.5,中回调,6.3,6.3,6.2,6.25,6.75,64.1,66.9,0.0462,73.7,66.7,87.8,0.74,3.8,-8.4,0.2,0.1,小幅涨:近10日+4% | 回调至MA20(6.25):+0.8% | MACD红柱(已启动) | 乖离正常:BIAS20=0.8% | 量能健康(0.7xMA20)
002216,三全食品,2026-04-13,7.5,中回调,12.71,12.79,12.76,12.38,12.1,36.7,79.7,0.0278,63.1,73.6,42.1,0.54,2.6,4.4,0.34,-0.7,小幅涨:近10日+3% | 回调至MA20(12.38):+2.6% | MACD红柱(已启动) | 乖离正常:BIAS20=2.6% | 量能健康(0.5xMA20)
002225,濮耐股份,2026-04-13,7.5,中回调,5.52,5.44,5.35,5.37,6.05,56.6,69.3,0.0637,71.6,61.3,92.1,0.68,5.1,-6.9,0.21,1.5,小幅涨:近10日+5% | 回调至MA20(5.37):+2.8% | MACD红柱(已启动) | 乖离正常:BIAS20=2.8% | 量能健康(0.7xMA20)
002286,保龄宝,2026-04-13,7.5,中回调,10.09,10.0,9.86,9.89,10.11,71.1,72.4,0.0518,71.5,65.8,82.8,0.63,2.1,-0.6,0.32,0.9,小幅涨:近10日+2% | 回调至MA20(9.89):+2.0% | MACD红柱(已启动) | 乖离正常:BIAS20=2.0% | 量能健康(0.6xMA20)
002351,漫步者,2026-04-13,7.5,中回调,11.46,11.35,11.27,11.19,11.94,73.1,75.9,0.0919,83.6,76.7,97.3,0.68,5.9,-1.9,0.25,1.0,小幅涨:近10日+6% | 回调至MA20(11.19):+2.4% | MACD红柱(已启动) | 乖离正常:BIAS20=2.4% | 量能健康(0.7xMA20)
002361,神剑股份,2026-04-13,7.5,布林撑,16.7,16.33,16.32,14.14,13.69,43.0,77.3,0.281,64.6,69.4,54.9,1.54,22.4,32.0,1.36,2.3,强势:近20日+32% | 布林下轨(9.39)获撑 | MACD红柱(已启动) | 量能健康(1.5xMA20) | 量开始放大
002376,新北洋,2026-04-13,7.5,中回调,7.11,7.05,6.97,7.06,7.59,67.8,67.4,0.0483,74.7,61.5,101.1,0.68,2.9,-5.8,0.19,0.9,小幅涨:近10日+3% | 回调至MA20(7.06):+0.7% | MACD红柱(已启动) | 乖离正常:BIAS20=0.7% | 量能健康(0.7xMA20)
002397,梦洁股份,2026-04-13,7.5,深回调,4.15,3.92,3.87,3.89,4.2,67.9,70.1,0.0397,63.2,53.9,81.9,2.31,6.4,1.0,0.17,5.9,上涨:近10日+6% | 回调至MA60(4.20) | MACD红柱(已启动) | KDJ金叉(K=63) | 量开始放大
002406,远东传动,2026-04-13,7.5,中回调,7.37,7.29,7.24,7.28,7.87,66.2,66.7,0.0493,75.6,64.9,96.8,0.72,4.4,-5.4,0.18,1.2,小幅涨:近10日+4% | 回调至MA20(7.28):+1.2% | MACD红柱(已启动) | 乖离正常:BIAS20=1.2% | 量能健康(0.7xMA20)
002432,九安医疗,2026-04-13,7.5,布林撑,85.93,87.43,82.94,72.13,53.94,62.9,77.9,1.2651,80.2,85.5,69.6,0.94,25.2,55.4,6.15,-1.7,强势:近20日+55% | 布林下轨(47.75)获撑 | MACD红柱(已启动) | 量能健康(0.9xMA20) | 量开始放大
002454,松芝股份,2026-04-13,7.5,布林撑,10.24,9.89,9.46,8.89,9.09,84.0,88.7,0.2053,86.0,83.0,92.1,1.65,22.5,15.1,0.45,3.6,强势:近20日+15% | 布林下轨(7.41)获撑 | MACD红柱(已启动) | 量能健康(1.6xMA20) | 量开始放大
002460,赣锋锂业,2026-04-13,7.5,布林撑,84.38,82.07,80.59,75.1,71.02,76.5,81.8,0.8697,78.0,80.4,73.3,1.38,5.9,20.5,4.2,2.8,强势:近20日+20% | 布林下轨(61.98)获撑 | MACD红柱(已启动) | 量能健康(1.4xMA20) | 量开始放大
002461,珠江啤酒,2026-04-13,7.5,中回调,9.86,9.87,9.64,9.61,9.56,85.1,75.6,0.0498,69.0,69.1,69.0,0.83,2.6,0.6,0.28,-0.1,小幅涨:近10日+3% | 回调至MA20(9.61):+2.6% | MACD红柱(已启动) | 乖离正常:BIAS20=2.6% | 量能健康(0.8xMA20)
002463,沪电股份,2026-04-13,7.5,布林撑,88.67,84.67,81.04,82.31,76.44,100.0,63.7,0.714,75.0,56.7,111.6,0.86,10.0,9.2,3.98,4.7,上涨:近10日+10% | 布林下轨(73.31)获撑 | MACD红柱(已启动) | RSI14=64(正常区) | 量能健康(0.9xMA20)
002491,通鼎互联,2026-04-13,7.5,布林撑,14.82,14.91,13.49,12.0,9.88,73.8,76.8,0.3381,78.2,82.1,70.4,1.47,32.1,31.7,1.33,-0.6,强势:近20日+32% | 布林下轨(8.12)获撑 | MACD红柱(已启动) | 量能健康(1.5xMA20) | 量开始放大
002550,千红制药,2026-04-13,7.5,中回调,7.74,7.77,7.8,7.56,7.78,33.7,69.8,0.0427,52.7,62.3,33.5,1.0,3.1,3.1,0.31,-0.3,小幅涨:近10日+3% | 回调至MA20(7.56):+2.4% | MACD红柱(已启动) | 乖离正常:BIAS20=2.4% | 量能健康(1.0xMA20)
000019,深粮控股,2026-04-13,7.0,布林撑,8.3,8.0,7.82,7.67,7.34,68.5,71.4,0.0464,76.3,70.1,88.6,1.87,6.7,9.4,0.39,3.8,上涨:近10日+7% | 布林下轨(7.04)获撑 | MACD红柱(已启动) | 量能健康(1.9xMA20) | 量开始放大
000062,深圳华强,2026-04-13,7.0,布林撑,28.69,28.32,26.77,26.83,25.58,92.2,58.7,0.2545,80.7,66.0,110.1,0.95,3.3,9.5,1.59,1.3,小幅涨:近10日+3% | 布林下轨(24.16)获撑 | MACD红柱(已启动) | RSI14=59(正常区) | 量能健康(0.9xMA20)
000155,川能动力,2026-04-13,7.0,布林撑,17.3,16.79,16.55,15.44,14.06,55.1,69.0,0.1198,63.5,63.5,63.5,1.18,7.1,14.1,1.13,3.0,强势:近20日+14% | 布林下轨(12.81)获撑 | MACD红柱(已启动) | 量能健康(1.2xMA20)
000586,汇源通信,2026-04-13,7.0,布林撑,21.6,22.59,19.57,17.23,15.55,69.4,74.7,0.779,81.3,86.2,71.6,5.0,43.8,36.5,1.4,-4.4,强势:近20日+37% | 布林下轨(10.39)获撑 | MACD红柱(已启动) | 量开始放大
000593,德龙汇能,2026-04-13,7.0,布林撑,17.07,17.53,16.84,15.69,15.34,51.2,70.9,0.1835,60.9,70.9,41.0,1.02,11.4,13.6,1.22,-2.6,强势:近20日+14% | 布林下轨(12.89)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
000719,中原传媒,2026-04-13,7.0,布林撑,13.96,13.58,13.35,13.09,12.97,75.0,77.4,0.1136,76.6,72.2,85.4,1.32,7.1,8.4,0.45,2.8,上涨:近10日+7% | 布林下轨(12.20)获撑 | MACD红柱(已启动) | 量能健康(1.3xMA20) | 量开始放大
000762,西藏矿业,2026-04-13,7.0,布林撑,33.66,31.9,30.94,29.26,28.7,75.1,76.3,0.5016,79.5,75.7,87.1,2.34,9.2,13.9,1.85,5.5,强势:近20日+14% | 布林下轨(24.48)获撑 | MACD红柱(已启动) | 量开始放大
000848,承德露露,2026-04-13,7.0,深回调,8.29,8.04,8.0,8.0,8.3,73.4,77.2,0.0411,65.7,65.6,65.9,4.03,4.9,0.4,0.16,3.1,小幅涨:近10日+5% | 回调至MA60(8.30) | MACD红柱(已启动) | KDJ金叉(K=66) | 量开始放大
000889,中嘉博创,2026-04-13,7.0,布林撑,3.92,3.81,3.58,3.46,3.6,68.5,66.3,0.0957,76.5,71.6,86.3,4.45,15.0,13.3,0.25,2.8,强势:近20日+13% | 布林下轨(2.86)获撑 | MACD红柱(已启动) | 量开始放大
000933,神火股份,2026-04-13,7.0,深回调,33.33,33.57,32.39,31.87,32.42,64.3,64.4,0.3341,72.1,72.2,71.8,0.86,9.2,-9.6,1.55,-0.7,上涨:近10日+9% | 回调至MA60(32.42) | MACD红柱(已启动) | RSI14=64(正常区) | 量能健康(0.9xMA20)
000990,诚志股份,2026-04-13,7.0,布林撑,10.77,10.59,10.19,10.04,9.13,71.0,60.4,0.0667,77.1,64.2,102.9,0.7,3.5,7.1,0.62,1.7,小幅涨:近10日+3% | 布林下轨(9.00)获撑 | MACD红柱(已启动) | RSI14=60(正常区) | 量能健康(0.7xMA20)
001266,宏英智能,2026-04-13,7.0,深回调,33.81,32.53,31.67,32.61,33.98,85.0,62.3,0.2484,76.1,56.1,116.2,0.61,8.9,-3.6,1.22,3.9,上涨:近10日+9% | 回调至MA60(33.98) | MACD红柱(已启动) | RSI14=62(正常区) | 量能健康(0.6xMA20)
001367,海森药业,2026-04-13,7.0,布林撑,26.13,25.61,25.72,24.19,23.87,59.2,82.7,0.1705,55.3,62.9,40.1,0.84,3.8,14.1,1.26,2.0,强势:近20日+14% | 布林下轨(20.47)获撑 | MACD红柱(已启动) | 量能健康(0.8xMA20)
002025,航天电器,2026-04-13,7.0,布林撑,77.36,73.93,68.56,65.21,57.82,90.4,66.1,1.2957,82.3,74.3,98.3,1.0,21.0,40.9,5.1,4.6,强势:近20日+41% | 布林下轨(52.73)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
002126,银轮股份,2026-04-13,7.0,布林撑,47.24,44.61,43.46,43.66,43.96,86.4,69.4,0.4299,77.0,61.6,107.8,1.64,12.1,2.8,2.13,5.9,上涨:近10日+12% | 布林下轨(39.59)获撑 | MACD红柱(已启动) | 量能健康(1.6xMA20) | 量开始放大
002135,东南网架,2026-04-13,7.0,布林撑,7.64,7.22,6.96,6.97,6.39,89.8,67.9,0.0596,79.8,66.7,106.1,0.99,12.7,4.2,0.45,5.9,上涨:近10日+13% | 布林下轨(6.17)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20) | 量开始放大
002176,江特电机,2026-04-13,7.0,布林撑,10.93,10.59,10.46,9.96,9.93,67.4,75.9,0.1074,73.1,66.9,85.5,1.49,6.2,9.2,0.51,3.2,上涨:近10日+6% | 布林下轨(8.72)获撑 | MACD红柱(已启动) | 量能健康(1.5xMA20) | 量开始放大
002181,粤 传 媒,2026-04-13,7.0,布林撑,12.82,12.61,12.2,11.64,11.31,61.9,67.0,0.1368,60.9,62.8,57.1,1.27,11.1,21.4,0.91,1.7,强势:近20日+21% | 布林下轨(10.08)获撑 | MACD红柱(已启动) | 量能健康(1.3xMA20)
002222,福晶科技,2026-04-13,7.0,布林撑,86.4,82.83,76.5,69.64,69.08,100.0,82.9,2.3089,92.0,87.7,100.6,0.99,32.1,37.7,5.38,4.3,强势:近20日+38% | 布林下轨(51.82)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
002263,大东南,2026-04-13,7.0,布林撑,4.99,4.79,4.63,4.07,3.71,59.8,77.8,0.0917,76.3,76.0,76.8,2.13,22.6,37.1,0.41,4.1,强势:近20日+37% | 布林下轨(2.81)获撑 | MACD红柱(已启动) | 量开始放大
002294,信立泰,2026-04-13,7.0,中回调,62.39,63.47,64.25,60.86,53.68,0.8,65.5,-0.1713,36.2,53.3,2.0,0.69,0.8,19.1,3.26,-1.7,强势:近20日+19% | 回调至MA20(60.86):+2.5% | KDJ超卖J=2 | 乖离正常:BIAS20=2.5% | 量能健康(0.7xMA20)
002353,杰瑞股份,2026-04-13,7.0,布林撑,111.73,111.03,106.15,102.51,99.22,56.7,66.3,1.4773,77.4,75.6,81.1,1.09,13.8,6.2,6.79,0.6,上涨:近10日+14% | 布林下轨(89.07)获撑 | MACD红柱(已启动) | 量能健康(1.1xMA20) | 量开始放大
002428,云南锗业,2026-04-13,7.0,布林撑,55.13,54.9,52.49,48.17,42.22,84.8,72.0,0.6185,77.3,78.3,75.3,1.04,7.3,27.1,4.11,0.4,强势:近20日+27% | 布林下轨(36.97)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
002440,闰土股份,2026-04-13,7.0,深回调,11.98,11.94,11.62,11.62,11.92,69.9,66.2,0.1017,65.2,62.0,71.6,1.05,5.6,-10.5,0.54,0.3,小幅涨:近10日+6% | 回调至MA60(11.92) | MACD红柱(已启动) | KDJ金叉(K=65) | 量能健康(1.0xMA20)
002467,二六三,2026-04-13,7.0,布林撑,7.87,7.39,7.35,7.25,7.04,70.6,72.6,0.0313,66.4,60.4,78.5,2.05,7.4,15.1,0.43,6.5,"强势:近20日+15% | 布林下轨(6.62)获撑 | MACD红柱(已启动) | KDJ金叉(K=66) | 量开始放大 | 偏离MA5过大,追高风险"
002560,通达股份,2026-04-13,7.0,布林撑,14.28,13.58,12.61,11.2,10.86,72.9,86.5,0.3906,86.3,80.0,98.7,1.95,47.4,33.5,0.86,5.1,强势:近20日+33% | 布林下轨(7.71)获撑 | MACD红柱(已启动) | 量能健康(1.9xMA20)
000338,潍柴动力,2026-04-13,6.5,布林撑,26.88,25.83,25.36,24.67,24.62,66.2,71.8,0.2922,87.6,81.2,100.2,0.8,14.4,8.0,1.41,4.1,上涨:近10日+14% | 布林下轨(22.37)获撑 | MACD红柱(已启动) | 量能健康(0.8xMA20)
000550,江铃汽车,2026-04-13,6.5,深回调,19.06,18.53,18.46,17.97,18.06,52.9,79.3,0.1327,77.1,71.5,88.2,1.19,9.2,6.5,0.57,2.8,上涨:近10日+9% | 回调至MA60(18.06) | MACD红柱(已启动) | 量能健康(1.2xMA20) | 量开始放大
000551,创元科技,2026-04-13,6.5,深回调,14.2,13.76,13.46,13.44,14.48,79.3,71.1,0.1597,77.0,62.4,106.4,1.59,7.2,0.4,0.48,3.2,上涨:近10日+7% | 回调至MA60(14.48) | MACD红柱(已启动) | 量能健康(1.6xMA20) | 量开始放大
